CollectionYearRange,Parent_Org_Code,Parent_Org_Name,Org_Name,Org_Type,Age_Band,Table_Code,Rate_benign_biopsy,Rate_benign_biopsy_warning,Non-op_diag_rate_invasive,Non-op_diag_rate_non-invasive,Rate_non_op_diagnosis,Rate_non_op_diagnosis_warning,Rate_small_invasive,Rate_small_invasive_warning,SDR,SDR_warning
2013-14,N5,London,North London,BSU,50<71,A to F2,0.389347453667653,!,99.32,93.33,97.57281553398059,,not included,not included,not included,not included
2013-14,N5,London,Outer North East London,BSU,50<71,A to F2,1.2301099162731637,,99.31,91.3,97.36842105263158,,not included,not included,not included,not included
2013-14,N5,London,South East London,BSU,50<71,A to F2,0.4456014446867891,!,100.0,98.51,99.672131147541,,not included,not included,not included,not included
2013-14,N5,London,South West London,BSU,50<71,A to F2,0.6648936170212766,,99.25,97.85,98.88888888888889,,not included,not included,not included,not included
2013-14,N5,London,West of London,BSU,50<71,A to F2,1.5444015444015444,,97.67,73.91,91.90140845070422,,not included,not included,not included,not included
2013-14,N6,South East,Aylesbury & Wycombe,BSU,50<71,A to F2,0.724233983286908,!,100.0,84.62,97.12230215827337,,not included,not included,not included,not included
2013-14,N6,South East,Brighton,BSU,50<71,A to F2,0.6395679363274588,!,100.0,85.71,97.61904761904762,,not included,not included,not included,not included
2013-14,N6,South East,Canterbury,BSU,50<71,A to F2,0.7434362405603161,!,99.45,97.44,99.09502262443439,,not included,not included,not included,not included
2013-14,N6,South East,East Berkshire,BSU,50<71,A to F2,1.0169288747981096,!,100.0,82.76,96.57534246575342,,not included,not included,not included,not included
2013-14,N6,South East,Guildford,BSU,50<71,A to F2,1.4443909484833894,,98.48,80.41,94.35294117647058,,not included,not included,not included,not included
2013-14,N6,South East,Isle of Wight,BSU,50<71,A to F2,0.0,!,100.0,100.0,100.0,,not included,not included,not included,not included
2013-14,N6,South East,Maidstone,BSU,50<71,A to F2,1.1983223487118035,!,98.08,82.14,94.6969696969697,,not included,not included,not included,not included
2013-14,N6,South East,Medway,BSU,50<71,A to F2,0.49217442661679295,!,99.16,80.0,95.83333333333334,,not included,not included,not included,not included
2013-14,N6,South East,North & Mid Hampshire,BSU,50<71,A to F2,0.8747375787263821,!,97.37,61.54,90.71428571428571,,not included,not included,not included,not included
2013-14,N6,South East,Oxfordshire,BSU,50<71,A to F2,0.5317499002968936,!,99.38,92.86,97.68518518518519,,not included,not included,not included,not included
2013-14,N6,South East,Portsmouth,BSU,50<71,A to F2,1.502755050926699,,99.33,78.57,94.79166666666666,,not included,not included,not included,not included
2013-14,N6,South East,Southampton & Salisbury,BSU,50<71,A to F2,0.9218089144344431,!,99.14,88.24,96.66666666666667,,not included,not included,not included,not included
2013-14,N6,South East,West Berkshire,BSU,50<71,A to F2,0.5015045135406219,!,99.12,87.23,95.65217391304348,,not included,not included,not included,not included
2013-14,N6,South East,Worthing,BSU,50<71,A to F2,0.9246417013407304,!,100.0,86.79,97.0954356846473,,not included,not included,not included,not included
2013-14,N7,South West,Avon,BSU,50<71,A to F2,0.8778988953105568,,98.36,80.77,94.76439790575915,,not included,not included,not included,not included
2013-14,N7,South West,Cornwall,BSU,50<71,A to F2,0.21460378775685393,!,100.0,81.82,96.3855421686747,,not included,not included,not included,not included
2013-14,N7,South West,Dorset,BSU,50<71,A to F2,0.7020828457758015,!,98.47,92.06,96.91119691119691,,not included,not included,not included,not included
2013-14,N7,South West,Gloucestershire,BSU,50<71,A to F2,0.4409171075837742,!,100.0,95.24,98.88268156424581,,not included,not included,not included,not included
2013-14,N7,South West,North & East Devon,BSU,50<71,A to F2,0.7199769607372565,!,99.07,90.74,96.29629629629629,,not included,not included,not included,not included
2013-14,N7,South West,Somerset,BSU,50<71,A to F2,0.6126700159294204,!,99.12,88.89,97.16312056737588,,not included,not included,not included,not included
2013-14,N7,South West,South Devon,BSU,50<71,A to F2,0.5136986301369862,!,100.0,93.75,98.96907216494846,,not included,not included,not included,not included
2013-14,N7,South West,West Devon,BSU,50<71,A to F2,0.6303002521201008,!,99.2,90.32,97.43589743589743,,not included,not included,not included,not included
2013-14,N7,South West,Wiltshire,BSU,50<71,A to F2,0.6746120980436249,!,100.0,94.44,98.81656804733728,,not included,not included,not included,not included
2014-15,N1,North East and Yorkshire,Barnsley,BSU,50<71,A to F2,0.33791394458211305,!,100.0,100.0,100.0,,not included,not included,not included,not included
2014-15,N1,North East and Yorkshire,Doncaster,BSU,50<71,A to F2,0.20376282007742985,!,100.0,100.0,100.0,,not included,not included,not included,not included
2014-15,N1,North East and Yorkshire,Gateshead,BSU,50<71,A to F2,0.03323584153150758,!,99.44,100.0,99.53271028037383,,not included,not included,not included,not included
2014-15,N1,North East and Yorkshire,Humberside,BSU,50<71,A to F2,0.2495087795901818,!,100.0,97.83,99.55947136563876,,not included,not included,not included,not included
2014-15,N1,North East and Yorkshire,Leeds Wakefield,BSU,50<71,A to F2,0.3635151919057284,!,100.0,97.96,99.61832061068702,,not included,not included,not included,not included
2014-15,N1,North East and Yorkshire,Newcastle,BSU,50<71,A to F2,0.1901200925251117,!,99.55,97.22,98.98648648648648,,not included,not included,not included,not included
2014-15,N1,North East and Yorkshire,North Cumbria,BSU,50<71,A to F2,0.13986992097349465,!,100.0,94.44,99.07407407407408,,not included,not included,not included,not included
2014-15,N1,North East and Yorkshire,North Tees,BSU,50<71,A to F2,0.21782424695046054,!,100.0,96.3,99.17355371900827,,not included,not included,not included,not included
2014-15,N1,North East and Yorkshire,North Yorkshire,BSU,50<71,A to F2,0.2615575753612764,!,99.01,92.86,97.95081967213115,,not included,not included,not included,not included
2014-15,N1,North East and Yorkshire,Pennine,BSU,50<71,A to F2,0.23073964876297912,!,99.56,94.44,98.32775919732441,,not included,not included,not included,not included
2014-15,N1,North East and Yorkshire,Rotherham,BSU,50<71,A to F2,0.10057326762546515,!,100.0,100.0,100.0,,not included,not included,not included,not included
2014-15,N1,North East and Yorkshire,Sheffield,BSU,50<71,A to F2,0.056427039837490124,!,98.0,88.89,96.06299212598425,,not included,not included,not included,not included
2014-15,N2,North West,Bolton,BSU,50<71,A to F2,0.40196516301920504,!,100.0,97.44,99.52153110047847,,not included,not included,not included,not included
2014-15,N2,North West,Cheshire & Stockport,BSU,50<71,A to F2,0.5658348893792791,!,98.46,91.67,96.98795180722891,,not included,not included,not included,not included
2014-15,N2,North West,Chester,BSU,50<71,A to F2,0.36284470246734396,!,100.0,82.35,96.25,,not included,not included,not included,not included
2014-15,N2,North West,Crewe,BSU,50<71,A to F2,0.18744142455482662,!,98.44,100.0,98.73417721518987,,not included,not included,not included,not included
2014-15,N2,North West,East Lancashire,BSU,50<71,A to F2,0.2186628765101405,!,100.0,100.0,100.0,,not included,not included,not included,not included
2014-15,N2,North West,Liverpool,BSU,50<71,A to F2,1.2725590004627487,,97.21,92.86,96.38009049773756,,not included,not included,not included,not included
2014-15,N2,North West,Manchester,BSU,50<71,A to F2,0.14313933182559904,!,100.0,96.1,99.10979228486647,,not included,not included,not included,not included
2014-15,N2,North West,North Lancashire & South Cumbria,BSU,50<71,A to F2,0.7389162561576356,!,100.0,90.0,97.3913043478261,,not included,not included,not included,not included
2014-15,N2,North West,South Lancashire,BSU,50<71,A to F2,0.4448398576512455,!,99.4,93.18,98.09523809523809,,not included,not included,not included,not included
2014-15,N2,North West,"Warrington, Halton, St Helens & Knowsley",BSU,50<71,A to F2,0.20766275568476794,!,99.15,89.29,97.24137931034483,,not included,not included,not included,not included
2014-15,N2,North West,Wirral,BSU,50<71,A to F2,0.7146827602636385,!,100.0,87.5,96.40287769784173,,not included,not included,not included,not included
2014-15,N3,Midlands,"City, Sandwell & Walsall",BSU,50<71,A to F2,0.42352371732817035,!,100.0,95.83,98.88888888888889,,not included,not included,not included,not included
2014-15,N3,Midlands,"Dudley, Wolverhampton & South West Staffordshire",BSU,50<71,A to F2,0.9998889012331964,!,98.58,77.5,93.92265193370166,,not included,not included,not included,not included
2014-15,N3,Midlands,Hereford & Worcester,BSU,50<71,A to F2,0.3978911767631553,!,99.48,93.02,98.29059829059828,,not included,not included,not included,not included
2014-15,N3,Midlands,Kettering,BSU,50<71,A to F2,0.16121231662098984,!,98.82,77.27,94.39252336448598,,not included,not included,not included,not included
2014-15,N3,Midlands,Leicestershire,BSU,50<71,A to F2,0.35000807710947174,!,99.18,87.93,97.05882352941177,,not included,not included,not included,not included
2014-15,N3,Midlands,Lincolnshire,BSU,50<71,A to F2,0.34071550255536626,!,100.0,97.22,99.48186528497409,,not included,not included,not included,not included
2014-15,N3,Midlands,North Derbyshire & Chesterfield,BSU,50<71,A to F2,0.2926115581565472,!,100.0,85.71,95.65217391304348,,not included,not included,not included,not included
2014-15,N3,Midlands,North Midlands,BSU,50<71,A to F2,0.2381944857976538,!,100.0,91.89,97.47899159663865,,not included,not included,not included,not included
2014-15,N3,Midlands,North Nottinghamshire,BSU,50<71,A to F2,0.5356760231412042,!,100.0,92.86,98.76543209876543,,not included,not included,not included,not included
2014-15,N3,Midlands,Northampton,BSU,50<71,A to F2,0.39635354736424894,!,98.63,92.59,97.0,,not included,not included,not included,not included
2014-15,N3,Midlands,Nottingham City,BSU,50<71,A to F2,0.7220216606498194,!,98.31,92.5,97.24770642201835,,not included,not included,not included,not included
2014-15,N3,Midlands,Shropshire,BSU,50<71,A to F2,0.3572864097181903,!,99.31,88.37,96.79144385026738,,not included,not included,not included,not included
2014-15,N3,Midlands,South Birmingham,BSU,50<71,A to F2,0.5948334466349423,!,100.0,84.21,96.5909090909091,,not included,not included,not included,not included
2014-15,N3,Midlands,South Derbyshire & South East Staffordshire,BSU,50<71,A to F2,0.30926924096492003,!,100.0,94.29,98.89502762430939,,not included,not included,not included,not included
2014-15,N3,Midlands,South Staffordshire,BSU,50<71,A to F2,0.17056114617090226,!,99.37,94.87,98.47715736040608,,not included,not included,not included,not included
2014-15,N3,Midlands,"Warwickshire, Solihull & Coventry",BSU,50<71,A to F2,0.7149393731411576,,99.13,89.86,97.0,,not included,not included,not included,not included
2014-15,N4,East of England,Beds & Herts,BSU,50<71,A to F2,0.6058109385223059,,98.74,87.06,95.67901234567901,,not included,not included,not included,not included
2014-15,N4,East of England,Cambridge & Huntingdon,BSU,50<71,A to F2,0.3354391457483088,!,99.07,82.14,95.58823529411765,,not included,not included,not included,not included
2014-15,N4,East of England,Chelmsford & Colchester,BSU,50<71,A to F2,0.5363008647851445,!,98.91,97.67,98.6784140969163,,not included,not included,not included,not included
2014-15,N4,East of England,East Suffolk,BSU,50<71,A to F2,0.28616397195593074,!,97.78,94.44,97.22222222222221,,not included,not included,not included,not included
2014-15,N4,East of England,Great Yarmouth & Waveney,BSU,50<71,A to F2,0.12071463061323032,!,100.0,91.67,98.61111111111111,,not included,not included,not included,not included
2014-15,N4,East of England,King's Lynn,BSU,50<71,A to F2,0.4271222637479979,!,100.0,91.3,97.5609756097561,,not included,not included,not included,not included
2014-15,N4,East of England,Milton Keynes,BSU,50<71,A to F2,0.7519604683639488,!,100.0,100.0,100.0,,not included,not included,not included,not included
2014-15,N4,East of England,Norfolk & Norwich,BSU,50<71,A to F2,0.2776877863655297,!,100.0,100.0,100.0,,not included,not included,not included,not included
2014-15,N4,East of England,Peterborough,BSU,50<71,A to F2,0.2351834430856068,!,100.0,90.0,97.97979797979798,,not included,not included,not included,not included
2014-15,N4,East of England,South Essex,BSU,50<71,A to F2,0.49305244285073957,!,98.4,91.18,96.85534591194968,,not included,not included,not included,not included
2014-15,N4,East of England,West Essex (Epping),BSU,50<71,A to F2,0.49101443582441323,!,100.0,88.89,97.87234042553192,,not included,not included,not included,not included
2014-15,N4,East of England,West Suffolk,BSU,50<71,A to F2,0.8542141230068337,!,95.77,71.43,90.21739130434783,,not included,not included,not included,not included
2014-15,N5,London,Central & East London,BSU,50<71,A to F2,0.6612145467200279,!,98.75,98.08,98.59154929577466,,not included,not included,not included,not included
2014-15,N5,London,North London,BSU,50<71,A to F2,0.3992547245142401,!,100.0,95.96,98.9247311827957,,not included,not included,not included,not included
2014-15,N5,London,Outer North East London,BSU,50<71,A to F2,0.782040666114638,!,100.0,89.58,97.5,,not included,not included,not included,not included
2014-15,N5,London,South East London,BSU,50<71,A to F2,0.23246623427947088,!,99.61,85.71,97.13375796178345,,not included,not included,not included,not included
2014-15,N5,London,South West London,BSU,50<71,A to F2,0.4993698428173971,!,99.33,95.61,98.07692307692307,,not included,not included,not included,not included
2014-15,N5,London,West of London,BSU,50<71,A to F2,1.2707510950089222,,96.96,79.66,93.42560553633218,,not included,not included,not included,not included
2014-15,N6,South East,Aylesbury & Wycombe,BSU,50<71,A to F2,0.8484462827447237,!,97.71,86.49,95.23809523809523,,not included,not included,not included,not included
2014-15,N6,South East,Brighton,BSU,50<71,A to F2,0.5093919134033748,!,98.61,80.0,94.56521739130434,,not included,not included,not included,not included
2014-15,N6,South East,Canterbury,BSU,50<71,A to F2,1.3315579227696406,,98.06,90.48,96.44670050761421,,not included,not included,not included,not included
2014-15,N6,South East,East Berkshire,BSU,50<71,A to F2,0.9404388714733543,!,99.29,93.75,98.25581395348837,,not included,not included,not included,not included
2014-15,N6,South East,Guildford,BSU,50<71,A to F2,1.0891021713974542,,99.03,91.18,97.08029197080292,,not included,not included,not included,not included
2014-15,N6,South East,Isle of Wight,BSU,50<71,A to F2,0.0,!,100.0,100.0,100.0,,not included,not included,not included,not included
2014-15,N6,South East,Maidstone,BSU,50<71,A to F2,0.8035107237777366,!,99.13,93.33,97.93103448275862,,not included,not included,not included,not included
2014-15,N6,South East,Medway,BSU,50<71,A to F2,1.2107759055594793,!,100.0,70.27,93.16770186335404,,not included,not included,not included,not included
2014-15,N6,South East,North & Mid Hampshire,BSU,50<71,A to F2,0.3441945846718678,!,94.9,89.66,93.7007874015748,,not included,not included,not included,not included
2014-15,N6,South East,Oxfordshire,BSU,50<71,A to F2,0.255271353448716,!,97.84,100.0,98.26589595375722,,not included,not included,not included,not included
2014-15,N6,South East,Portsmouth,BSU,50<71,A to F2,0.9494100094941,!,97.21,77.78,91.63346613545816,,not included,not included,not included,not included
2014-15,N6,South East,Southampton & Salisbury,BSU,50<71,A to F2,0.8797285409073772,!,99.38,92.86,98.0295566502463,,not included,not included,not included,not included
2014-15,N6,South East,West Berkshire,BSU,50<71,A to F2,0.5288715803644406,!,100.0,80.65,96.15384615384616,,not included,not included,not included,not included
2014-15,N6,South East,Worthing,BSU,50<71,A to F2,0.6885112508997591,!,100.0,85.96,96.81274900398407,,not included,not included,not included,not included
2014-15,N7,South West,Avon,BSU,50<71,A to F2,1.1018005740960886,,98.81,85.0,96.1661341853035,,not included,not included,not included,not included
2014-15,N7,South West,Cornwall,BSU,50<71,A to F2,0.053890924768269025,!,100.0,90.91,98.57142857142858,,not included,not included,not included,not included
2014-15,N7,South West,Dorset,BSU,50<71,A to F2,0.9171990638244039,,98.68,92.86,97.53521126760563,,not included,not included,not included,not included
2014-15,N7,South West,Gloucestershire,BSU,50<71,A to F2,0.9578961118126007,!,98.17,91.84,96.71361502347418,,not included,not included,not included,not included
2014-15,N7,South West,North & East Devon,BSU,50<71,A to F2,0.49449314452685994,!,99.24,85.71,95.18716577540107,,not included,not included,not included,not included
2014-15,N7,South West,Somerset,BSU,50<71,A to F2,0.47946300143838905,!,98.92,92.59,97.5,,not included,not included,not included,not included
2014-15,N7,South West,South Devon,BSU,50<71,A to F2,0.38138825324180015,!,100.0,100.0,98.68421052631578,,not included,not included,not included,not included
2014-15,N7,South West,West Devon,BSU,50<71,A to F2,0.6552089108411874,!,99.17,87.8,96.27329192546584,,not included,not included,not included,not included
2014-15,N7,South West,Wiltshire,BSU,50<71,A to F2,0.659429846809374,!,97.5,79.31,94.0,,not included,not included,not included,not included
2015-16,N1,North East and Yorkshire,Barnsley,BSU,50<71,A to F2,0.0,!,97.92,90.91,96.61016949152543,,not included,not included,not included,not included
2015-16,N1,North East and Yorkshire,Doncaster,BSU,50<71,A to F2,0.06200396825396825,!,99.09,95.24,98.47328244274809,,not included,not included,not included,not included
2015-16,N1,North East and Yorkshire,Gateshead,BSU,50<71,A to F2,0.10919812179230518,!,99.46,94.59,98.64253393665159,,not included,not included,not included,not included
2015-16,N1,North East and Yorkshire,Humberside,BSU,50<71,A to F2,0.3130576339104029,!,100.0,87.5,97.86324786324786,,not included,not included,not included,not included
2015-16,N1,North East and Yorkshire,Leeds Wakefield,BSU,50<71,A to F2,0.44714484862831744,!,99.11,92.65,97.61092150170649,,not included,not included,not included,not included
2015-16,N1,North East and Yorkshire,Newcastle,BSU,50<71,A to F2,0.18488275352047576,!,100.0,100.0,99.61089494163424,,not included,not included,not included,not included
2015-16,N1,North East and Yorkshire,North Cumbria,BSU,50<71,A to F2,0.2273588480485032,!,100.0,92.0,98.09523809523809,,not included,not included,not included,not included
2015-16,N1,North East and Yorkshire,North Tees,BSU,50<71,A to F2,0.16332308027329395,!,99.54,94.83,98.55595667870037,,not included,not included,not included,not included
2015-16,N1,North East and Yorkshire,North Yorkshire,BSU,50<71,A to F2,0.3598934715324264,!,99.45,91.3,97.81659388646288,,not included,not included,not included,not included
2015-16,N1,North East and Yorkshire,Pennine,BSU,50<71,A to F2,0.21626882214592738,!,99.58,89.41,96.8944099378882,,not included,not included,not included,not included
2015-16,N1,North East and Yorkshire,Rotherham,BSU,50<71,A to F2,0.11853959222380275,!,100.0,71.43,95.65217391304348,,not included,not included,not included,not included
2015-16,N1,North East and Yorkshire,Sheffield,BSU,50<71,A to F2,0.0,!,99.01,100.0,99.21259842519686,,not included,not included,not included,not included
2015-16,N2,North West,Bolton,BSU,50<71,A to F2,0.23636005515067954,!,100.0,96.15,99.02439024390245,,not included,not included,not included,not included
2015-16,N2,North West,Cheshire & Stockport,BSU,50<71,A to F2,0.3184916236702975,!,99.02,96.88,98.50746268656717,,not included,not included,not included,not included
2015-16,N2,North West,Chester,BSU,50<71,A to F2,0.17988846914912754,!,100.0,100.0,100.0,,not included,not included,not included,not included
2015-16,N2,North West,Crewe,BSU,50<71,A to F2,0.5450086293032973,!,98.18,100.0,98.55072463768117,,not included,not included,not included,not included
2015-16,N2,North West,East Lancashire,BSU,50<71,A to F2,0.2717391304347826,!,99.1,91.3,97.76119402985076,,not included,not included,not included,not included
2015-16,N2,North West,Liverpool,BSU,50<71,A to F2,0.5400345622119817,!,100.0,93.48,98.72340425531915,,not included,not included,not included,not included
2015-16,N2,North West,Manchester,BSU,50<71,A to F2,0.17204301075268816,!,97.9,98.33,97.97687861271676,,not included,not included,not included,not included
2015-16,N2,North West,North Lancashire & South Cumbria,BSU,50<71,A to F2,0.5812505189736776,!,100.0,91.49,98.04878048780488,,not included,not included,not included,not included
2015-16,N2,North West,South Lancashire,BSU,50<71,A to F2,0.4645329121568263,!,98.66,87.5,97.57575757575758,,not included,not included,not included,not included
2015-16,N2,North West,"Warrington, Halton, St Helens & Knowsley",BSU,50<71,A to F2,0.2976928801786157,!,97.64,88.24,95.65217391304348,,not included,not included,not included,not included
2015-16,N2,North West,Wirral,BSU,50<71,A to F2,1.3763677654669328,!,99.05,94.59,97.9020979020979,,not included,not included,not included,not included
2015-16,N3,Midlands,"City, Sandwell & Walsall",BSU,50<71,A to F2,0.3937365599539631,!,99.49,97.5,99.15966386554622,,not included,not included,not included,not included
2015-16,N3,Midlands,"Dudley, Wolverhampton & South West Staffordshire",BSU,50<71,A to F2,1.1408083441981747,!,99.28,71.43,94.57831325301204,,not included,not included,not included,not included
2015-16,N3,Midlands,Hereford & Worcester,BSU,50<71,A to F2,0.3299340131973605,!,100.0,92.31,98.4313725490196,,not included,not included,not included,not included
2015-16,N3,Midlands,Kettering,BSU,50<71,A to F2,0.4549245583440746,!,100.0,88.46,97.47899159663865,,not included,not included,not included,not included
2015-16,N3,Midlands,Leicestershire,BSU,50<71,A to F2,0.5412642794063186,!,99.59,94.44,98.64864864864865,,not included,not included,not included,not included
2015-16,N3,Midlands,Lincolnshire,BSU,50<71,A to F2,0.21404764088921505,!,100.0,88.46,97.74436090225564,,not included,not included,not included,not included
2015-16,N3,Midlands,North Derbyshire & Chesterfield,BSU,50<71,A to F2,0.20752628666297732,!,100.0,92.0,98.18181818181819,,not included,not included,not included,not included
2015-16,N3,Midlands,North Midlands,BSU,50<71,A to F2,0.5705157462345961,!,100.0,94.74,98.7012987012987,,not included,not included,not included,not included
2015-16,N3,Midlands,North Nottinghamshire,BSU,50<71,A to F2,0.20466639377814164,!,100.0,91.67,98.4375,,not included,not included,not included,not included
2015-16,N3,Midlands,Northampton,BSU,50<71,A to F2,0.33435870001337437,!,100.0,100.0,100.0,,not included,not included,not included,not included
2015-16,N3,Midlands,Nottingham City,BSU,50<71,A to F2,0.49566294919454773,!,99.38,97.67,99.01960784313727,,not included,not included,not included,not included
2015-16,N3,Midlands,Shropshire,BSU,50<71,A to F2,0.25998336106489184,!,98.67,90.63,97.25274725274726,,not included,not included,not included,not included
2015-16,N3,Midlands,South Birmingham,BSU,50<71,A to F2,0.8408071748878925,!,100.0,95.83,98.9010989010989,,not included,not included,not included,not included
2015-16,N3,Midlands,South Derbyshire & South East Staffordshire,BSU,50<71,A to F2,0.1686838443048117,!,100.0,96.0,99.04761904761905,,not included,not included,not included,not included
2015-16,N3,Midlands,South Staffordshire,BSU,50<71,A to F2,0.32458499489937864,!,99.32,96.97,98.89502762430939,,not included,not included,not included,not included
2015-16,N3,Midlands,"Warwickshire, Solihull & Coventry",BSU,50<71,A to F2,0.3976820815816385,!,99.6,90.28,97.52321981424149,,not included,not included,not included,not included
2015-16,N4,East of England,Beds & Herts,BSU,50<71,A to F2,0.6643180674383493,,98.28,85.9,95.65217391304348,,not included,not included,not included,not included
2015-16,N4,East of England,Cambridge & Huntingdon,BSU,50<71,A to F2,0.43491767629698663,!,98.98,93.33,97.65625,,not included,not included,not included,not included
2015-16,N4,East of England,Chelmsford & Colchester,BSU,50<71,A to F2,0.11471397981033955,!,100.0,95.45,99.00497512437812,,not included,not included,not included,not included
2015-16,N4,East of England,East Suffolk,BSU,50<71,A to F2,0.35893754486719315,!,100.0,96.3,99.02912621359224,,not included,not included,not included,not included
2015-16,N4,East of England,Great Yarmouth & Waveney,BSU,50<71,A to F2,0.4282655246252676,!,100.0,100.0,100.0,,not included,not included,not included,not included
2015-16,N4,East of England,King's Lynn,BSU,50<71,A to F2,0.693000693000693,!,100.0,100.0,100.0,,not included,not included,not included,not included
2015-16,N4,East of England,Milton Keynes,BSU,50<71,A to F2,0.7648601398601399,!,98.44,80.0,97.10144927536231,,not included,not included,not included,not included
2015-16,N4,East of England,Norfolk & Norwich,BSU,50<71,A to F2,0.4011875150445318,!,100.0,91.3,98.75776397515527,,not included,not included,not included,not included
2015-16,N4,East of England,Peterborough,BSU,50<71,A to F2,0.282326369282891,!,100.0,89.47,98.26086956521739,,not included,not included,not included,not included
2015-16,N4,East of England,South Essex,BSU,50<71,A to F2,0.3422480809661175,!,98.45,96.3,98.07692307692307,,not included,not included,not included,not included
2015-16,N4,East of England,West Essex (Epping),BSU,50<71,A to F2,0.09829942003342179,!,98.67,100.0,98.83720930232558,,not included,not included,not included,not included
2015-16,N4,East of England,West Suffolk,BSU,50<71,A to F2,1.1432926829268293,!,98.46,87.5,96.29629629629629,,not included,not included,not included,not included
2015-16,N5,London,Central & East London,BSU,50<71,A to F2,0.6287588846364134,!,99.55,92.0,98.14814814814815,,not included,not included,not included,not included
2015-16,N5,London,North London,BSU,50<71,A to F2,0.20092425155716295,!,99.66,96.58,98.77149877149877,,not included,not included,not included,not included
2015-16,N5,London,Outer North East London,BSU,50<71,A to F2,0.6600932381698915,!,100.0,89.13,97.39583333333334,,not included,not included,not included,not included
2015-16,N5,London,South East London,BSU,50<71,A to F2,0.20671834625322996,!,99.59,96.34,98.77675840978594,,not included,not included,not included,not included
2015-16,N5,London,South West London,BSU,50<71,A to F2,0.6769334912844813,!,99.58,93.83,98.10725552050474,,not included,not included,not included,not included
2015-16,N5,London,West of London,BSU,50<71,A to F2,1.1557610241820768,,99.46,90.16,97.15447154471545,,not included,not included,not included,not included
2015-16,N6,South East,Aylesbury & Wycombe,BSU,50<71,A to F2,0.7421785795843799,!,98.58,78.57,93.98907103825137,,not included,not included,not included,not included
2015-16,N6,South East,Brighton,BSU,50<71,A to F2,0.5999250093738283,!,98.94,73.58,93.3609958506224,,not included,not included,not included,not included
2015-16,N6,South East,Canterbury,BSU,50<71,A to F2,0.467635711780523,!,100.0,97.14,99.55555555555556,,not included,not included,not included,not included
2015-16,N6,South East,East Berkshire,BSU,50<71,A to F2,0.7655502392344498,!,100.0,86.36,97.76119402985076,,not included,not included,not included,not included
2015-16,N6,South East,Guildford,BSU,50<71,A to F2,0.8797852421665275,,98.54,82.24,94.66666666666667,,not included,not included,not included,not included
2015-16,N6,South East,Isle of Wight,BSU,50<71,A to F2,0.2493143854400399,!,94.34,78.57,91.04477611940298,,not included,not included,not included,not included
2015-16,N6,South East,Maidstone,BSU,50<71,A to F2,0.9761811792268644,!,98.11,85.71,95.52238805970148,,not included,not included,not included,not included
2015-16,N6,South East,Medway,BSU,50<71,A to F2,0.5433552184740774,!,100.0,85.19,97.90575916230367,,not included,not included,not included,not included
2015-16,N6,South East,North & Mid Hampshire,BSU,50<71,A to F2,0.6641366223908918,!,100.0,88.1,96.93251533742331,,not included,not included,not included,not included
2015-16,N6,South East,Oxfordshire,BSU,50<71,A to F2,0.3540292959242377,!,99.21,87.5,95.97701149425288,,not included,not included,not included,not included
2015-16,N6,South East,Portsmouth,BSU,50<71,A to F2,0.9527934170636639,!,99.33,78.57,94.79166666666666,,not included,not included,not included,not included
2015-16,N6,South East,Southampton & Salisbury,BSU,50<71,A to F2,1.0383137784238397,,99.56,94.34,98.58657243816255,,not included,not included,not included,not included
2015-16,N6,South East,West Berkshire,BSU,50<71,A to F2,0.6672328035909256,!,99.0,89.29,96.875,,not included,not included,not included,not included
2015-16,N6,South East,Worthing,BSU,50<71,A to F2,0.4147779456640891,!,98.16,74.0,93.63295880149812,,not included,not included,not included,not included
2015-16,N7,South West,Avon,BSU,50<71,A to F2,0.4879834085641088,!,98.4,88.0,96.38242894056847,,not included,not included,not included,not included
2015-16,N7,South West,Cornwall,BSU,50<71,A to F2,0.10698619878035734,!,100.0,87.88,97.33333333333334,,not included,not included,not included,not included
2015-16,N7,South West,Dorset,BSU,50<71,A to F2,0.3106876553438277,!,100.0,93.18,98.81889763779527,,not included,not included,not included,not included
2015-16,N7,South West,Gloucestershire,BSU,50<71,A to F2,0.7377351530800443,!,98.24,97.56,98.10426540284361,,not included,not included,not included,not included
2015-16,N7,South West,North & East Devon,BSU,50<71,A to F2,0.5707762557077625,!,97.44,73.33,92.51700680272108,,not included,not included,not included,not included
2015-16,N7,South West,Somerset,BSU,50<71,A to F2,0.5841974587410544,!,100.0,86.36,96.40718562874252,,not included,not included,not included,not included
2015-16,N7,South West,South Devon,BSU,50<71,A to F2,0.16810960746406656,!,100.0,91.3,98.30508474576271,,not included,not included,not included,not included
2015-16,N7,South West,West Devon,BSU,50<71,A to F2,0.8027062668424976,!,98.37,96.77,98.05194805194806,,not included,not included,not included,not included
2015-16,N7,South West,Wiltshire,BSU,50<71,A to F2,0.6795940558173251,!,97.26,75.76,93.29608938547486,,not included,not included,not included,not included
2016-17,N1,North East and Yorkshire,Barnsley,BSU,50<71,A to F2,0.0,!,100.0,92.86,98.55072463768117,,not included,not included,not included,not included
2016-17,N1,North East and Yorkshire,Doncaster,BSU,50<71,A to F2,0.0,!,100.0,93.33,99.08256880733946,,not included,not included,not included,not included
2016-17,N1,North East and Yorkshire,Gateshead,BSU,50<71,A to F2,0.0946073793755913,!,99.47,100.0,99.54954954954955,,not included,not included,not included,not included
