CollectionYearRange,Parent_Org_Code,Parent_Org_Name,Org_Name,Org_Type,Age_Band,Table_Code,Total_with_cancer,Invasive_total,Non_or_micro_invasive,Cancer_non_microinvasive,Cancer_microinvasive,Small_invasive,Invasive_not_known,Invasive_lessthan10mm,Invasive_10mmto15mm,Invasive_15mmto20mm,Invasive_20mmto50mm,Invasive_50mmplus,Invasive_unknown,Rate_with_cancer,Rate_non_or_micro_invasive,Rate_small_invasive,Percent_small_invasive
2016-17,N5,London,South West London,BSU,45 and over,A to F2,438,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.969711863,2.518891688,2.948946366,45.71428571
2016-17,N5,London,West of London,BSU,45 and over,A to F2,381,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.589641434,1.733067729,2.629482072,44.89795918
2016-17,N6,South East,Aylesbury & Wycombe,BSU,45 and over,A to F2,203,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.849171752,2.571926765,3.269398431,52.08333333
2016-17,N6,South East,Brighton,BSU,45 and over,A to F2,260,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.041817451,1.732083759,3.21672698,50.98039216
2016-17,N6,South East,Canterbury,BSU,45 and over,A to F2,309,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.572490706,1.672862454,4.58488228,58.03921569
2016-17,N6,South East,East Berkshire,BSU,45 and over,A to F2,169,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.152946274,2.166377816,2.978769497,42.63565891
2016-17,N6,South East,Guildford,BSU,45 and over,A to F2,563,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,10.34679213,2.830206017,4.135041259,55.01222494
2016-17,N6,South East,Isle of Wight,BSU,45 and over,A to F2,75,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.334259362,1.777975331,2.555839538,38.98305085
2016-17,N6,South East,Maidstone,BSU,45 and over,A to F2,204,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.09455664,1.73866524,4.14604788,56.36363636
2016-17,N6,South East,Medway,BSU,45 and over,A to F2,215,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.105255221,1.357159014,3.54369298,52.51396648
2016-17,N6,South East,North & Mid Hampshire,BSU,45 and over,A to F2,196,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.699125649,2.174781412,3.55066353,54.42176871
2016-17,N6,South East,Oxfordshire,BSU,45 and over,A to F2,203,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.558832291,1.861781352,3.351206434,58.82352941
2016-17,N6,South East,Portsmouth,BSU,45 and over,A to F2,207,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.501514734,2.478656018,3.075369503,43.79084967
2016-17,N6,South East,Southampton & Salisbury,BSU,45 and over,A to F2,273,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,10.35777972,1.745266912,4.476989035,51.98237885
2016-17,N6,South East,West Berkshire,BSU,45 and over,A to F2,146,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.528877888,1.495462046,2.629950495,43.96551724
2016-17,N6,South East,Worthing,BSU,45 and over,A to F2,262,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.024993874,1.500857633,3.736829209,57.27699531
2016-17,N7,South West,Avon,BSU,45 and over,A to F2,386,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.632449961,1.85620038,3.51112602,51.81518152
2016-17,N7,South West,Cornwall,BSU,45 and over,A to F2,166,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.327062955,1.856032104,3.712064209,57.36434109
2016-17,N7,South West,Dorset,BSU,45 and over,A to F2,344,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.064080944,2.107925801,3.557124789,51.13636364
2016-17,N7,South West,Gloucestershire,BSU,45 and over,A to F2,253,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.317913966,1.915144372,3.351502652,45.27363184
2016-17,N7,South West,North & East Devon,BSU,45 and over,A to F2,207,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.946867322,2.14987715,3.263206388,56.29139073
2016-17,N7,South West,Somerset,BSU,45 and over,A to F2,204,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.787421925,1.163041137,4.307559767,56.49717514
2016-17,N7,South West,South Devon,BSU,45 and over,A to F2,109,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.069889687,1.70282076,3.331605834,52.3255814
2016-17,N7,South West,West Devon,BSU,45 and over,A to F2,185,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.637594547,2.194415912,3.314968718,51.44927536
2016-17,N7,South West,Wiltshire,BSU,45 and over,A to F2,214,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.258403118,1.466445413,3.666113534,54.28571429
2016-17,N1,North East and Yorkshire,Barnsley,BSU,50<71,A to F2,69,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,6.553328901,1.329660936,2.754297654,52.72727273
2016-17,N1,North East and Yorkshire,Doncaster,BSU,50<71,A to F2,109,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.503786314,1.032631144,3.992840424,61.70212766
2016-17,N1,North East and Yorkshire,Gateshead,BSU,50<71,A to F2,222,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.000946074,1.040681173,3.311258278,55.55555556
2016-17,N1,North East and Yorkshire,Humberside,BSU,50<71,A to F2,283,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.183105741,1.091425961,3.578861871,58.75
2016-17,N1,North East and Yorkshire,Leeds Wakefield,BSU,50<71,A to F2,322,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.706232256,1.811545221,4.109774233,59.60784314
2016-17,N1,North East and Yorkshire,Newcastle,BSU,50<71,A to F2,292,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.368920352,1.690980482,3.467943023,51.93133047
2016-17,N1,North East and Yorkshire,North Cumbria,BSU,50<71,A to F2,100,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.004272606,2.171324508,2.801709043,57.97101449
2016-17,N1,North East and Yorkshire,North Tees,BSU,50<71,A to F2,286,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.215557854,1.780995059,3.418361485,53.125
2016-17,N1,North East and Yorkshire,North Yorkshire,BSU,50<71,A to F2,236,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.313957585,1.726203058,3.346720214,50.80213904
2016-17,N1,North East and Yorkshire,Pennine,BSU,50<71,A to F2,282,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.283641277,1.733102253,3.642452193,55.60538117
2016-17,N1,North East and Yorkshire,Rotherham,BSU,50<71,A to F2,92,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.311740891,0.809716599,4.655870445,54.76190476
2016-17,N1,North East and Yorkshire,Sheffield,BSU,50<71,A to F2,154,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.99165061,1.459683541,3.444853156,45.73643411
2016-17,N2,North West,Bolton,BSU,50<71,A to F2,226,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.305006588,2.182147563,4.734848485,66.47398844
2016-17,N2,North West,Cheshire & Stockport,BSU,50<71,A to F2,159,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.695652174,1.421930544,3.55482636,48.87218045
2016-17,N2,North West,Chester,BSU,50<71,A to F2,70,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.967250463,1.708671508,3.274953723,39.65517241
2016-17,N2,North West,Crewe,BSU,50<71,A to F2,73,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,6.461320588,1.239157373,3.451938396,66.10169492
2016-17,N2,North West,East Lancashire,BSU,50<71,A to F2,171,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.396120666,1.648442222,3.956261333,51.06382979
2016-17,N2,North West,Liverpool,BSU,50<71,A to F2,224,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.215100174,1.352831283,2.576821491,43.95604396
2016-17,N2,North West,Manchester,BSU,50<71,A to F2,375,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.049628644,1.159146525,4.078478513,59.19003115
2016-17,N2,North West,North Lancashire & South Cumbria,BSU,50<71,A to F2,285,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.995360288,1.735946722,3.377205441,46.52173913
2016-17,N2,North West,South Lancashire,BSU,50<71,A to F2,173,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.141382869,1.444788442,3.42621259,60.14492754
2016-17,N2,North West,"Warrington, Halton, St Helens & Knowsley",BSU,50<71,A to F2,195,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.201151324,2.595196527,2.595196527,39.28571429
2016-17,N2,North West,Wirral,BSU,50<71,A to F2,127,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.574788902,1.809408926,3.995778046,51.45631068
2016-17,N3,Midlands,"City, Sandwell & Walsall",BSU,50<71,A to F2,288,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.311448443,1.962425327,3.261089146,51.36363636
2016-17,N3,Midlands,"Dudley, Wolverhampton & South West Staffordshire",BSU,50<71,A to F2,160,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.794107948,2.033637463,3.40771683,50.40650407
2016-17,N3,Midlands,Hereford & Worcester,BSU,50<71,A to F2,248,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.100339692,1.110530442,3.723543245,53.27102804
2016-17,N3,Midlands,Kettering,BSU,50<71,A to F2,99,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.362784471,1.189944965,3.346720214,54.21686747
2016-17,N3,Midlands,Leicestershire,BSU,50<71,A to F2,270,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.793107429,1.587484847,3.607920106,58.41121495
2016-17,N3,Midlands,Lincolnshire,BSU,50<71,A to F2,190,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.757635146,1.306549077,3.837987914,59.49367089
2016-17,N3,Midlands,North Derbyshire & Chesterfield,BSU,50<71,A to F2,115,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.825791085,1.224906431,3.402517863,51.54639175
2016-17,N3,Midlands,North Midlands,BSU,50<71,A to F2,163,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.155760265,2.471493568,3.875751278,57.98319328
2016-17,N3,Midlands,North Nottinghamshire,BSU,50<71,A to F2,59,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,6.309485617,1.28328521,2.780451289,55.31914894
2016-17,N3,Midlands,Northampton,BSU,50<71,A to F2,125,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.097525473,1.673944687,4.148471616,56.43564356
2016-17,N3,Midlands,Nottingham City,BSU,50<71,A to F2,186,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.39650853,1.153219072,4.175448364,66.87898089
2016-17,N3,Midlands,Shropshire,BSU,50<71,A to F2,135,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.546536978,1.118005478,3.242215887,50.43478261
2016-17,N3,Midlands,South Birmingham,BSU,50<71,A to F2,109,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.471941551,1.787657392,3.108969377,46.51162791
2016-17,N3,Midlands,South Derbyshire & South East Staffordshire,BSU,50<71,A to F2,175,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.13272609,2.137745144,3.113672274,51.9379845
2016-17,N3,Midlands,South Staffordshire,BSU,50<71,A to F2,170,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.938731671,1.354254226,3.549080041,53.90070922
2016-17,N3,Midlands,"Warwickshire, Solihull & Coventry",BSU,50<71,A to F2,327,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.441759603,1.832920281,2.736472532,41.40625
2016-17,N4,East of England,Beds & Herts,BSU,50<71,A to F2,407,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.652533609,1.485381217,2.895553257,46.95121951
2016-17,N4,East of England,Cambridge & Huntingdon,BSU,50<71,A to F2,130,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.694584197,1.302160402,4.084048535,63.88888889
2016-17,N4,East of England,Chelmsford & Colchester,BSU,50<71,A to F2,188,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,6.641466775,1.342424135,2.366905712,44.66666667
2016-17,N4,East of England,East Suffolk,BSU,50<71,A to F2,121,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.297509197,1.085579881,3.558289609,57.2815534
2016-17,N4,East of England,Great Yarmouth & Waveney,BSU,50<71,A to F2,67,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,6.04038947,0.901550667,3.155427335,61.40350877
2016-17,N4,East of England,King's Lynn,BSU,50<71,A to F2,59,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.093278464,2.19478738,3.703703704,62.79069767
2016-17,N4,East of England,Milton Keynes,BSU,50<71,A to F2,78,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.426966292,1.512532411,3.781331029,54.6875
2016-17,N4,East of England,Norfolk & Norwich,BSU,50<71,A to F2,154,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,6.905519932,0.807138693,2.914667504,48.14814815
2016-17,N4,East of England,Peterborough,BSU,50<71,A to F2,68,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,6.920415225,1.628332994,3.053124364,57.69230769
2016-17,N4,East of England,South Essex,BSU,50<71,A to F2,178,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.510548523,1.012658228,3.544303797,54.54545455
2016-17,N4,East of England,West Essex (Epping),BSU,50<71,A to F2,82,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.933436533,1.644736842,3.579721362,56.92307692
2016-17,N4,East of England,West Suffolk,BSU,50<71,A to F2,95,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.216571527,1.556824079,4.670472237,70.12987013
2016-17,N5,London,Central & East London,BSU,50<71,A to F2,263,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.275384664,2.076712501,3.240930115,52.28426396
2016-17,N5,London,North London,BSU,50<71,A to F2,416,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.609013755,1.829089845,2.579016681,44.9044586
2016-17,N5,London,Outer North East London,BSU,50<71,A to F2,161,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,6.452130004,1.603013666,2.524746523,52.0661157
2016-17,N5,London,South East London,BSU,50<71,A to F2,335,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.209262288,1.441852458,2.926745287,50.74626866
2016-17,N5,London,South West London,BSU,50<71,A to F2,372,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.835055219,2.58876618,2.945018406,47.14828897
2016-17,N5,London,West of London,BSU,50<71,A to F2,319,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.417742123,1.674223927,2.534589001,44.12955466
2016-17,N6,South East,Aylesbury & Wycombe,BSU,50<71,A to F2,162,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.401618089,2.333782803,3.371019604,55.55555556
2016-17,N6,South East,Brighton,BSU,50<71,A to F2,206,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.443272149,1.698222286,2.890591126,50.31446541
2016-17,N6,South East,Canterbury,BSU,50<71,A to F2,271,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.777745706,1.587530668,4.726511762,57.7092511
2016-17,N6,South East,East Berkshire,BSU,50<71,A to F2,133,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.516905738,2.177254098,2.881659836,45.45454545
2016-17,N6,South East,Guildford,BSU,50<71,A to F2,458,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.936001736,2.581624905,4.165310771,56.63716814
2016-17,N6,South East,Isle of Wight,BSU,50<71,A to F2,59,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.825971614,1.59172304,2.520228147,40.42553191
2016-17,N6,South East,Maidstone,BSU,50<71,A to F2,173,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.060437834,1.675919137,4.137425369,56.02836879
2016-17,N6,South East,Medway,BSU,50<71,A to F2,175,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.786082933,1.468232782,3.247908881,51.4084507
2016-17,N6,South East,North & Mid Hampshire,BSU,50<71,A to F2,165,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.701613754,2.320430334,3.638856661,57.02479339
2016-17,N6,South East,Oxfordshire,BSU,50<71,A to F2,161,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.107853958,1.677630127,3.266963931,60.16260163
2016-17,N6,South East,Portsmouth,BSU,50<71,A to F2,163,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.824166306,2.273711563,2.81507146,42.97520661
2016-17,N6,South East,Southampton & Salisbury,BSU,50<71,A to F2,228,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,10.13468462,1.689114104,4.356136374,51.57894737
2016-17,N6,South East,West Berkshire,BSU,50<71,A to F2,118,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.358443502,1.434272886,2.432027937,41.4893617
2016-17,N6,South East,Worthing,BSU,50<71,A to F2,230,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.519780292,1.405871968,3.49833257,57.21925134
2016-17,N7,South West,Avon,BSU,50<71,A to F2,327,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.499025341,1.689408707,3.742690058,54.96183206
2016-17,N7,South West,Cornwall,BSU,50<71,A to F2,139,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.328839355,1.977350351,3.595182456,56.60377358
2016-17,N7,South West,Dorset,BSU,50<71,A to F2,279,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.667018732,1.988133329,3.541362493,53.02325581
2016-17,N7,South West,Gloucestershire,BSU,50<71,A to F2,202,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.728341183,1.771594003,3.197511126,45.96273292
2016-17,N7,South West,North & East Devon,BSU,50<71,A to F2,164,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.197717797,1.887206496,3.159973667,59.50413223
2016-17,N7,South West,Somerset,BSU,50<71,A to F2,175,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.883248731,1.319796954,4.314720812,57.04697987
2016-17,N7,South West,South Devon,BSU,50<71,A to F2,88,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.573801532,1.635252603,3.270505207,55.07246377
2016-17,N7,South West,West Devon,BSU,50<71,A to F2,142,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.886260136,2.165944685,2.832389204,49.51456311
2016-17,N7,South West,Wiltshire,BSU,50<71,A to F2,172,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.801514945,1.451444641,3.537896312,56.11510791
2017-18,N1,North East and Yorkshire,Barnsley,BSU,45 and over,A to F2,67,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,5.568021275,0.581733566,2.659353445,53.33333333
2017-18,N1,North East and Yorkshire,Doncaster,BSU,45 and over,A to F2,163,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.242982705,1.304224553,4.082789906,51.42857143
2017-18,N1,North East and Yorkshire,Gateshead,BSU,45 and over,A to F2,242,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.462226334,1.69596053,3.299414123,57.52688172
2017-18,N1,North East and Yorkshire,Humberside,BSU,45 and over,A to F2,267,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,6.765659842,1.216298399,2.888708697,52.05479452
2017-18,N1,North East and Yorkshire,Leeds Wakefield,BSU,45 and over,A to F2,356,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.770417088,1.946244241,4.459116553,65.34296029
2017-18,N1,North East and Yorkshire,Newcastle,BSU,45 and over,A to F2,356,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.315226208,2.224141089,4.212784886,59.4095941
2017-18,N1,North East and Yorkshire,North Cumbria,BSU,45 and over,A to F2,124,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.735470236,1.972525537,3.099682987,45.83333333
2017-18,N1,North East and Yorkshire,North Tees,BSU,45 and over,A to F2,291,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,6.937160294,1.740249833,2.455420997,47.24770642
2017-18,N1,North East and Yorkshire,North Yorkshire,BSU,45 and over,A to F2,295,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.042310733,1.662986287,2.835255309,44.44444444
2017-18,N1,North East and Yorkshire,Pennine,BSU,45 and over,A to F2,323,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.793085145,2.243829469,3.450189399,62.44541485
2017-18,N1,North East and Yorkshire,Rotherham,BSU,45 and over,A to F2,99,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.297520661,1.502629602,3.944402705,50.60240964
2017-18,N1,North East and Yorkshire,Sheffield,BSU,45 and over,A to F2,174,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.111888112,1.724941725,3.58974359,56.20437956
2017-18,N2,North West,Bolton,BSU,45 and over,A to F2,200,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.412197687,1.766561514,3.196635121,48.10126582
2017-18,N2,North West,Cheshire & Stockport,BSU,45 and over,A to F2,162,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.840100663,1.209892078,3.4360935,51.82481752
2017-18,N2,North West,Chester,BSU,45 and over,A to F2,101,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.939966539,2.066725716,4.035035922,51.25
2017-18,N2,North West,Crewe,BSU,45 and over,A to F2,116,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.958912573,2.085264133,3.012048193,43.82022472
2017-18,N2,North West,East Lancashire,BSU,45 and over,A to F2,168,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.142296321,1.890175932,2.859496922,45.73643411
2017-18,N2,North West,Liverpool,BSU,45 and over,A to F2,282,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.968895108,1.908275555,3.562114369,50.45045045
2017-18,N2,North West,Manchester,BSU,45 and over,A to F2,363,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.360395219,1.727354384,3.800179645,57.29166667
2017-18,N2,North West,North Lancashire & South Cumbria,BSU,45 and over,A to F2,339,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.202453988,2.606004669,3.474672892,52.67489712
2017-18,N2,North West,South Lancashire,BSU,45 and over,A to F2,216,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.760293167,1.508945894,3.664582884,58.95953757
2017-18,N2,North West,"Warrington, Halton, St Helens & Knowsley",BSU,45 and over,A to F2,216,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.085173502,2.187171399,3.070452156,44.51219512
2017-18,N2,North West,Wirral,BSU,45 and over,A to F2,139,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.180977543,2.377807133,2.774108322,41.17647059
2017-18,N3,Midlands,"City, Sandwell & Walsall",BSU,45 and over,A to F2,301,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.340210208,1.585095228,2.85317141,49.57627119
2017-18,N3,Midlands,"Dudley, Wolverhampton & South West Staffordshire",BSU,45 and over,A to F2,284,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.162768188,1.968059364,3.839328924,53.3632287
2017-18,N3,Midlands,Hereford & Worcester,BSU,45 and over,A to F2,325,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.087858621,1.705721157,3.439404955,46.59090909
2017-18,N3,Midlands,Kettering,BSU,45 and over,A to F2,117,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.745266781,1.059181782,2.978948762,44.55445545
2017-18,N3,Midlands,Leicestershire,BSU,45 and over,A to F2,341,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.783966399,1.346785975,3.994704164,62.05673759
2017-18,N3,Midlands,Lincolnshire,BSU,45 and over,A to F2,261,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.153077328,1.858670875,4.243380677,58.17307692
2017-18,N3,Midlands,North Derbyshire & Chesterfield,BSU,45 and over,A to F2,155,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.950742045,2.194375469,3.580296818,52.99145299
2017-18,N3,Midlands,North Midlands,BSU,45 and over,A to F2,230,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.310749774,2.457091238,3.541102078,60.49382716
2017-18,N3,Midlands,North Nottinghamshire,BSU,45 and over,A to F2,51,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,4.655408489,0.821542675,1.55180283,40.47619048
2017-18,N3,Midlands,Northampton,BSU,45 and over,A to F2,148,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.323421948,2.393851581,3.338792995,48.18181818
2017-18,N3,Midlands,Nottingham City,BSU,45 and over,A to F2,253,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.146049327,1.352308584,4.217914869,62.08530806
2017-18,N3,Midlands,Shropshire,BSU,45 and over,A to F2,208,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.306709265,1.95686901,3.03514377,47.79874214
2017-18,N3,Midlands,South Birmingham,BSU,45 and over,A to F2,113,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.914828045,1.96119633,2.66162359,44.70588235
2017-18,N3,Midlands,South Derbyshire & South East Staffordshire,BSU,45 and over,A to F2,313,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.838811702,2.061448097,3.303964758,48.75
2017-18,N3,Midlands,"Warwickshire, Solihull & Coventry",BSU,45 and over,A to F2,319,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.210017177,1.107494802,2.327999277,38.14814815
