CollectionYearRange,Parent_Org_Code,Parent_Org_Name,Org_Name,Org_Type,Age_Band,Table_Code,Rate_benign_biopsy,Rate_benign_biopsy_warning,Non-op_diag_rate_invasive,Non-op_diag_rate_non-invasive,Rate_non_op_diagnosis,Rate_non_op_diagnosis_warning,Rate_small_invasive,Rate_small_invasive_warning,SDR,SDR_warning
2013-14,R6,East of England,James Paget,BSU,50<71,A to F2,0.29433406916851,!,100,90.91,98.148148148148100,,not included,not included,not included,not included
2013-14,R6,East of England,Kings Lynn,BSU,50<71,A to F2,1.10532133270172,!,100,63.64,92.592592592592600,,not included,not included,not included,not included
2013-14,R6,East of England,Norfolk & Norwich,BSU,50<71,A to F2,0.35978618421053,!,99.09,88,97.037037037037000,,not included,not included,not included,not included
2013-14,R6,East of England,Peterborough,BSU,50<71,A to F2,0.44979197121331,!,96.55,71.43,91.666666666666600,,not included,not included,not included,not included
2013-14,R6,East of England,South Essex (Southend),BSU,50<71,A to F2,0.22216297876122,!,100,91.18,98.064516129032200,,not included,not included,not included,not included
2013-14,R6,East of England,West Suffolk,BSU,50<71,A to F2,0.83900438146733,!,100,77.27,95.238095238095200,,not included,not included,not included,not included
2013-14,R7,London,Central & East London,BSU,50<71,A to F2,0.83298625572678,!,100,87.88,97.740112994350200,,not included,not included,not included,not included
2013-14,R7,London,North London,BSU,50<71,A to F2,0.38934745366765,!,99.32,93.33,97.572815533980500,,not included,not included,not included,not included
2013-14,R7,London,Outer North East London,BSU,50<71,A to F2,1.23010991627316,,99.31,91.3,97.368421052631500,,not included,not included,not included,not included
2013-14,R7,London,South East London,BSU,50<71,A to F2,0.44560144468679,!,100,98.51,99.672131147541000,,not included,not included,not included,not included
2013-14,R7,London,South West London,BSU,50<71,A to F2,0.66489361702128,,99.25,97.85,98.888888888888800,,not included,not included,not included,not included
2013-14,R7,London,West of London,BSU,50<71,A to F2,1.54440154440154,,97.67,73.91,91.901408450704200,,not included,not included,not included,not included
2013-14,R8,South East,Aylesbury & Wycombe,BSU,50<71,A to F2,0.72423398328691,!,100,84.62,97.122302158273300,,not included,not included,not included,not included
2013-14,R8,South East,Canterbury,BSU,50<71,A to F2,0.74343624056032,!,99.45,97.44,99.095022624434300,,not included,not included,not included,not included
2013-14,R8,South East,East Berkshire,BSU,50<71,A to F2,1.01692887479810,!,100,82.76,96.575342465753400,,not included,not included,not included,not included
2013-14,R8,South East,East Sussex/Brighton,BSU,50<71,A to F2,0.63956793632746,!,100,85.71,97.619047619047600,,not included,not included,not included,not included
2013-14,R8,South East,Guildford,BSU,50<71,A to F2,1.44439094848338,,98.48,80.41,94.352941176470500,,not included,not included,not included,not included
2013-14,R8,South East,Isle of Wight,BSU,50<71,A to F2,0.00000000000000,!,100,100,100.000000000000000,,not included,not included,not included,not included
2013-14,R8,South East,Maidstone,BSU,50<71,A to F2,1.19832234871180,!,98.08,82.14,94.696969696969700,,not included,not included,not included,not included
2013-14,R8,South East,Medway,BSU,50<71,A to F2,0.49217442661679,!,99.16,80,95.833333333333300,,not included,not included,not included,not included
2013-14,R8,South East,Milton Keynes,BSU,50<71,A to F2,0.66696309470876,!,96.72,87.5,94.805194805194800,,not included,not included,not included,not included
2013-14,R8,South East,North & Mid Hampshire,BSU,50<71,A to F2,0.87473757872638,!,97.37,61.54,90.714285714285700,,not included,not included,not included,not included
2013-14,R8,South East,Oxford,BSU,50<71,A to F2,0.53174990029689,!,99.38,92.86,97.685185185185100,,not included,not included,not included,not included
2013-14,R8,South East,Portsmouth,BSU,50<71,A to F2,1.50275505092669,,99.33,78.57,94.791666666666600,,not included,not included,not included,not included
2013-14,R8,South East,Southampton & Salisbury,BSU,50<71,A to F2,0.92180891443444,!,99.14,88.24,96.666666666666600,,not included,not included,not included,not included
2013-14,R8,South East,West Berkshire,BSU,50<71,A to F2,0.50150451354062,!,99.12,87.23,95.652173913043400,,not included,not included,not included,not included
2013-14,R8,South East,Worthing,BSU,50<71,A to F2,0.92464170134073,!,100,86.79,97.095435684647300,,not included,not included,not included,not included
2014-15,R1,North East,Gateshead,BSU,50<71,A to F2,0.03323584153151,!,99.44,100,99.532710280373800,,not included,not included,not included,not included
2014-15,R1,North East,Newcastle,BSU,50<71,A to F2,0.19012009252511,!,99.55,97.22,98.986486486486400,,not included,not included,not included,not included
2014-15,R1,North East,North Cumbria,BSU,50<71,A to F2,0.13986992097349,!,100,94.44,99.074074074074000,,not included,not included,not included,not included
2014-15,R1,North East,North Tees,BSU,50<71,A to F2,0.21782424695046,!,100,96.3,99.173553719008200,,not included,not included,not included,not included
2014-15,R10,South West,Avon,BSU,50<71,A to F2,1.10180057409608,,98.81,85,96.166134185303500,,not included,not included,not included,not included
2014-15,R10,South West,Cornwall,BSU,50<71,A to F2,0.05389092476827,!,100,90.91,98.571428571428500,,not included,not included,not included,not included
2014-15,R10,South West,Dorset,BSU,50<71,A to F2,0.91719906382440,,98.68,92.86,97.535211267605600,,not included,not included,not included,not included
2014-15,R10,South West,Gloucestershire,BSU,50<71,A to F2,0.95789611181260,!,98.17,91.84,96.713615023474100,,not included,not included,not included,not included
2014-15,R10,South West,North & East Devon,BSU,50<71,A to F2,0.49449314452686,!,99.24,85.71,95.187165775401000,,not included,not included,not included,not included
2014-15,R10,South West,Somerset,BSU,50<71,A to F2,0.47946300143839,!,98.92,92.59,97.500000000000000,,not included,not included,not included,not included
2014-15,R10,South West,South Devon (Torbay),BSU,50<71,A to F2,0.38138825324180,!,100,100,98.684210526315700,,not included,not included,not included,not included
2014-15,R10,South West,West Devon & East Cornwall,BSU,50<71,A to F2,0.65520891084119,!,99.17,87.8,96.273291925465800,,not included,not included,not included,not included
2014-15,R10,South West,Wiltshire,BSU,50<71,A to F2,0.65942984680937,!,97.5,79.31,94.000000000000000,,not included,not included,not included,not included
2014-15,R2,North West,"Bolton, Bury & Rochdale",BSU,50<71,A to F2,0.40196516301921,!,100,97.44,99.521531100478400,,not included,not included,not included,not included
2014-15,R2,North West,Chester,BSU,50<71,A to F2,0.36284470246734,!,100,82.35,96.250000000000000,,not included,not included,not included,not included
2014-15,R2,North West,Crewe,BSU,50<71,A to F2,0.18744142455483,!,98.44,100,98.734177215189800,,not included,not included,not included,not included
2014-15,R2,North West,East Cheshire & Stockport,BSU,50<71,A to F2,0.56583488937928,!,98.46,91.67,96.987951807228900,,not included,not included,not included,not included
2014-15,R2,North West,East Lancashire,BSU,50<71,A to F2,0.21866287651014,!,100,100,100.000000000000000,,not included,not included,not included,not included
2014-15,R2,North West,Greater Manchester,BSU,50<71,A to F2,0.14313933182560,!,100,96.1,99.109792284866400,,not included,not included,not included,not included
2014-15,R2,North West,Liverpool,BSU,50<71,A to F2,1.27255900046274,,97.21,92.86,96.380090497737500,,not included,not included,not included,not included
2014-15,R2,North West,North Lancashire,BSU,50<71,A to F2,0.73891625615764,!,100,90,97.391304347826100,,not included,not included,not included,not included
2014-15,R2,North West,South Lancashire,BSU,50<71,A to F2,0.44483985765125,!,99.4,93.18,98.095238095238000,,not included,not included,not included,not included
2014-15,R2,North West,Warrington,BSU,50<71,A to F2,0.20766275568477,!,99.15,89.29,97.241379310344800,,not included,not included,not included,not included
2014-15,R2,North West,Wirral,BSU,50<71,A to F2,0.71468276026364,!,100,87.5,96.402877697841700,,not included,not included,not included,not included
2014-15,R3,Yorkshire and the Humber,Barnsley,BSU,50<71,A to F2,0.33791394458211,!,100,100,100.000000000000000,,not included,not included,not included,not included
2014-15,R3,Yorkshire and the Humber,Doncaster,BSU,50<71,A to F2,0.20376282007743,!,100,100,100.000000000000000,,not included,not included,not included,not included
2014-15,R3,Yorkshire and the Humber,Humberside,BSU,50<71,A to F2,0.24950877959018,!,100,97.83,99.559471365638700,,not included,not included,not included,not included
2014-15,R3,Yorkshire and the Humber,Leeds Wakefield,BSU,50<71,A to F2,0.36351519190573,!,100,97.96,99.618320610687000,,not included,not included,not included,not included
2014-15,R3,Yorkshire and the Humber,North Yorkshire,BSU,50<71,A to F2,0.26155757536128,!,99.01,92.86,97.950819672131100,,not included,not included,not included,not included
2014-15,R3,Yorkshire and the Humber,Pennine,BSU,50<71,A to F2,0.23073964876298,!,99.56,94.44,98.327759197324400,,not included,not included,not included,not included
2014-15,R3,Yorkshire and the Humber,Rotherham,BSU,50<71,A to F2,0.10057326762547,!,100,100,100.000000000000000,,not included,not included,not included,not included
2014-15,R3,Yorkshire and the Humber,Sheffield,BSU,50<71,A to F2,0.05642703983749,!,98,88.89,96.062992125984200,,not included,not included,not included,not included
2014-15,R4,East Midlands,Derby City & South Derbyshire,BSU,50<71,A to F2,0.30926924096492,!,100,94.29,98.895027624309300,,not included,not included,not included,not included
2014-15,R4,East Midlands,Kettering,BSU,50<71,A to F2,0.16121231662099,!,98.82,77.27,94.392523364485900,,not included,not included,not included,not included
2014-15,R4,East Midlands,Leicestershire,BSU,50<71,A to F2,0.35000807710947,!,99.18,87.93,97.058823529411700,,not included,not included,not included,not included
2014-15,R4,East Midlands,Lincolnshire,BSU,50<71,A to F2,0.34071550255537,!,100,97.22,99.481865284974000,,not included,not included,not included,not included
2014-15,R4,East Midlands,North Derbyshire & Chesterfield,BSU,50<71,A to F2,0.29261155815655,!,100,85.71,95.652173913043400,,not included,not included,not included,not included
2014-15,R4,East Midlands,North Nottinghamshire,BSU,50<71,A to F2,0.53567602314120,!,100,92.86,98.765432098765400,,not included,not included,not included,not included
2014-15,R4,East Midlands,Northampton,BSU,50<71,A to F2,0.39635354736425,!,98.63,92.59,97.000000000000000,,not included,not included,not included,not included
2014-15,R4,East Midlands,Nottingham City,BSU,50<71,A to F2,0.72202166064982,!,98.31,92.5,97.247706422018300,,not included,not included,not included,not included
2014-15,R5,West Midlands,"City, Sandwell & Walsall",BSU,50<71,A to F2,0.42352371732817,!,100,95.83,98.888888888888800,,not included,not included,not included,not included
2014-15,R5,West Midlands,Dudley & Wolverhampton,BSU,50<71,A to F2,0.99988890123320,!,98.58,77.5,93.922651933701600,,not included,not included,not included,not included
2014-15,R5,West Midlands,Hereford & Worcester,BSU,50<71,A to F2,0.39789117676316,!,99.48,93.02,98.290598290598200,,not included,not included,not included,not included
2014-15,R5,West Midlands,North Staffordshire,BSU,50<71,A to F2,0.23819448579765,!,100,91.89,97.478991596638600,,not included,not included,not included,not included
2014-15,R5,West Midlands,Shropshire,BSU,50<71,A to F2,0.35728640971819,!,99.31,88.37,96.791443850267300,,not included,not included,not included,not included
2014-15,R5,West Midlands,South Birmingham,BSU,50<71,A to F2,0.59483344663494,!,100,84.21,96.590909090909100,,not included,not included,not included,not included
2014-15,R5,West Midlands,South Staffordshire,BSU,50<71,A to F2,0.17056114617090,!,99.37,94.87,98.477157360406000,,not included,not included,not included,not included
2014-15,R5,West Midlands,"Warwickshire, Solihull & Coventry",BSU,50<71,A to F2,0.71493937314116,,99.13,89.86,97.000000000000000,,not included,not included,not included,not included
2014-15,R6,East of England,Bedfordshire & Hertfordshire,BSU,50<71,A to F2,0.60581093852231,,98.74,87.06,95.679012345679000,,not included,not included,not included,not included
2014-15,R6,East of England,Cambridge & Huntingdon,BSU,50<71,A to F2,0.33543914574831,!,99.07,82.14,95.588235294117600,,not included,not included,not included,not included
2014-15,R6,East of England,Colchester & Chelmsford,BSU,50<71,A to F2,0.53630086478514,!,98.91,97.67,98.678414096916300,,not included,not included,not included,not included
2014-15,R6,East of England,East Suffolk,BSU,50<71,A to F2,0.28616397195593,!,97.78,94.44,97.222222222222200,,not included,not included,not included,not included
2014-15,R6,East of England,Epping,BSU,50<71,A to F2,0.49101443582441,!,100,88.89,97.872340425531900,,not included,not included,not included,not included
2014-15,R6,East of England,James Paget,BSU,50<71,A to F2,0.12071463061323,!,100,91.67,98.611111111111100,,not included,not included,not included,not included
2014-15,R6,East of England,Kings Lynn,BSU,50<71,A to F2,0.42712226374800,!,100,91.3,97.560975609756100,,not included,not included,not included,not included
2014-15,R6,East of England,Norfolk & Norwich,BSU,50<71,A to F2,0.27768778636553,!,100,100,100.000000000000000,,not included,not included,not included,not included
2014-15,R6,East of England,Peterborough,BSU,50<71,A to F2,0.23518344308561,!,100,90,97.979797979797900,,not included,not included,not included,not included
2014-15,R6,East of England,South Essex (Southend),BSU,50<71,A to F2,0.49305244285074,!,98.4,91.18,96.855345911949600,,not included,not included,not included,not included
2014-15,R6,East of England,West Suffolk,BSU,50<71,A to F2,0.85421412300683,!,95.77,71.43,90.217391304347800,,not included,not included,not included,not included
2014-15,R7,London,Central & East London,BSU,50<71,A to F2,0.66121454672003,!,98.75,98.08,98.591549295774600,,not included,not included,not included,not included
2014-15,R7,London,North London,BSU,50<71,A to F2,0.39925472451424,!,100,95.96,98.924731182795700,,not included,not included,not included,not included
2014-15,R7,London,Outer North East London,BSU,50<71,A to F2,0.78204066611464,!,100,89.58,97.500000000000000,,not included,not included,not included,not included
2014-15,R7,London,South East London,BSU,50<71,A to F2,0.23246623427947,!,99.61,85.71,97.133757961783400,,not included,not included,not included,not included
2014-15,R7,London,South West London,BSU,50<71,A to F2,0.49936984281740,!,99.33,95.61,98.076923076923000,,not included,not included,not included,not included
2014-15,R7,London,West of London,BSU,50<71,A to F2,1.27075109500892,,96.96,79.66,93.425605536332100,,not included,not included,not included,not included
2014-15,R8,South East,Aylesbury & Wycombe,BSU,50<71,A to F2,0.84844628274472,!,97.71,86.49,95.238095238095200,,not included,not included,not included,not included
2014-15,R8,South East,Canterbury,BSU,50<71,A to F2,1.33155792276964,,98.06,90.48,96.446700507614200,,not included,not included,not included,not included
2014-15,R8,South East,East Berkshire,BSU,50<71,A to F2,0.94043887147335,!,99.29,93.75,98.255813953488300,,not included,not included,not included,not included
2014-15,R8,South East,East Sussex/Brighton,BSU,50<71,A to F2,0.50939191340337,!,98.61,80,94.565217391304300,,not included,not included,not included,not included
2014-15,R8,South East,Guildford,BSU,50<71,A to F2,1.08910217139745,,99.03,91.18,97.080291970802900,,not included,not included,not included,not included
2014-15,R8,South East,Isle of Wight,BSU,50<71,A to F2,0.00000000000000,!,100,100,100.000000000000000,,not included,not included,not included,not included
2014-15,R8,South East,Maidstone,BSU,50<71,A to F2,0.80351072377774,!,99.13,93.33,97.931034482758600,,not included,not included,not included,not included
2014-15,R8,South East,Medway,BSU,50<71,A to F2,1.21077590555947,!,100,70.27,93.167701863354000,,not included,not included,not included,not included
2014-15,R8,South East,Milton Keynes,BSU,50<71,A to F2,0.75196046836395,!,100,100,100.000000000000000,,not included,not included,not included,not included
2014-15,R8,South East,North & Mid Hampshire,BSU,50<71,A to F2,0.34419458467187,!,94.9,89.66,93.700787401574800,,not included,not included,not included,not included
2014-15,R8,South East,Oxford,BSU,50<71,A to F2,0.25527135344872,!,97.84,100,98.265895953757200,,not included,not included,not included,not included
2014-15,R8,South East,Portsmouth,BSU,50<71,A to F2,0.94941000949410,!,97.21,77.78,91.633466135458100,,not included,not included,not included,not included
2014-15,R8,South East,Southampton & Salisbury,BSU,50<71,A to F2,0.87972854090738,!,99.38,92.86,98.029556650246300,,not included,not included,not included,not included
2014-15,R8,South East,West Berkshire,BSU,50<71,A to F2,0.52887158036444,!,100,80.65,96.153846153846100,,not included,not included,not included,not included
2014-15,R8,South East,Worthing,BSU,50<71,A to F2,0.68851125089976,!,100,85.96,96.812749003984000,,not included,not included,not included,not included
2015-16,R1,North East,Gateshead,BSU,50<71,A to F2,0.10919812179231,!,99.46,94.59,98.642533936651500,,not included,not included,not included,not included
2015-16,R1,North East,Newcastle,BSU,50<71,A to F2,0.18488275352048,!,100,100,99.610894941634200,,not included,not included,not included,not included
2015-16,R1,North East,North Cumbria,BSU,50<71,A to F2,0.22735884804850,!,100,92,98.095238095238000,,not included,not included,not included,not included
2015-16,R1,North East,North Tees,BSU,50<71,A to F2,0.16332308027329,!,99.54,94.83,98.555956678700300,,not included,not included,not included,not included
2015-16,R10,South West,Avon,BSU,50<71,A to F2,0.48798340856411,!,98.4,88,96.382428940568400,,not included,not included,not included,not included
2015-16,R10,South West,Cornwall,BSU,50<71,A to F2,0.10698619878036,!,100,87.88,97.333333333333300,,not included,not included,not included,not included
2015-16,R10,South West,Dorset,BSU,50<71,A to F2,0.31068765534383,!,100,93.18,98.818897637795200,,not included,not included,not included,not included
2015-16,R10,South West,Gloucestershire,BSU,50<71,A to F2,0.73773515308004,!,98.24,97.56,98.104265402843600,,not included,not included,not included,not included
2015-16,R10,South West,North & East Devon,BSU,50<71,A to F2,0.57077625570776,!,97.44,73.33,92.517006802721000,,not included,not included,not included,not included
2015-16,R10,South West,Somerset,BSU,50<71,A to F2,0.58419745874105,!,100,86.36,96.407185628742500,,not included,not included,not included,not included
2015-16,R10,South West,South Devon (Torbay),BSU,50<71,A to F2,0.16810960746407,!,100,91.3,98.305084745762700,,not included,not included,not included,not included
2015-16,R10,South West,West Devon & East Cornwall,BSU,50<71,A to F2,0.80270626684250,!,98.37,96.77,98.051948051948000,,not included,not included,not included,not included
2015-16,R10,South West,Wiltshire,BSU,50<71,A to F2,0.67959405581733,!,97.26,75.76,93.296089385474800,,not included,not included,not included,not included
2015-16,R2,North West,"Bolton, Bury & Rochdale",BSU,50<71,A to F2,0.23636005515068,!,100,96.15,99.024390243902400,,not included,not included,not included,not included
2015-16,R2,North West,Chester,BSU,50<71,A to F2,0.17988846914913,!,100,100,100.000000000000000,,not included,not included,not included,not included
2015-16,R2,North West,Crewe,BSU,50<71,A to F2,0.54500862930330,!,98.18,100,98.550724637681100,,not included,not included,not included,not included
2015-16,R2,North West,East Cheshire & Stockport,BSU,50<71,A to F2,0.31849162367030,!,99.02,96.88,98.507462686567100,,not included,not included,not included,not included
2015-16,R2,North West,East Lancashire,BSU,50<71,A to F2,0.27173913043478,!,99.1,91.3,97.761194029850700,,not included,not included,not included,not included
2015-16,R2,North West,Greater Manchester,BSU,50<71,A to F2,0.17204301075269,!,97.9,98.33,97.976878612716700,,not included,not included,not included,not included
2015-16,R2,North West,Liverpool,BSU,50<71,A to F2,0.54003456221198,!,100,93.48,98.723404255319100,,not included,not included,not included,not included
2015-16,R2,North West,North Lancashire,BSU,50<71,A to F2,0.58125051897368,!,100,91.49,98.048780487804800,,not included,not included,not included,not included
2015-16,R2,North West,South Lancashire,BSU,50<71,A to F2,0.46453291215683,!,98.66,87.5,97.575757575757500,,not included,not included,not included,not included
2015-16,R2,North West,Warrington,BSU,50<71,A to F2,0.29769288017862,!,97.64,88.24,95.652173913043400,,not included,not included,not included,not included
2015-16,R2,North West,Wirral,BSU,50<71,A to F2,1.37636776546693,!,99.05,94.59,97.902097902097900,,not included,not included,not included,not included
2015-16,R3,Yorkshire and the Humber,Barnsley,BSU,50<71,A to F2,0.00000000000000,!,97.92,90.91,96.610169491525400,,not included,not included,not included,not included
2015-16,R3,Yorkshire and the Humber,Doncaster,BSU,50<71,A to F2,0.06200396825397,!,99.09,95.24,98.473282442748000,,not included,not included,not included,not included
2015-16,R3,Yorkshire and the Humber,Humberside,BSU,50<71,A to F2,0.31305763391040,!,100,87.5,97.863247863247800,,not included,not included,not included,not included
2015-16,R3,Yorkshire and the Humber,Leeds Wakefield,BSU,50<71,A to F2,0.44714484862832,!,99.11,92.65,97.610921501706400,,not included,not included,not included,not included
2015-16,R3,Yorkshire and the Humber,North Yorkshire,BSU,50<71,A to F2,0.35989347153243,!,99.45,91.3,97.816593886462800,,not included,not included,not included,not included
2015-16,R3,Yorkshire and the Humber,Pennine,BSU,50<71,A to F2,0.21626882214593,!,99.58,89.41,96.894409937888200,,not included,not included,not included,not included
2015-16,R3,Yorkshire and the Humber,Rotherham,BSU,50<71,A to F2,0.11853959222380,!,100,71.43,95.652173913043400,,not included,not included,not included,not included
2015-16,R3,Yorkshire and the Humber,Sheffield,BSU,50<71,A to F2,0.00000000000000,!,99.01,100,99.212598425196800,,not included,not included,not included,not included
2015-16,R4,East Midlands,Derby City & South Derbyshire,BSU,50<71,A to F2,0.16868384430481,!,100,96,99.047619047619000,,not included,not included,not included,not included
2015-16,R4,East Midlands,Kettering,BSU,50<71,A to F2,0.45492455834407,!,100,88.46,97.478991596638600,,not included,not included,not included,not included
2015-16,R4,East Midlands,Leicestershire,BSU,50<71,A to F2,0.54126427940632,!,99.59,94.44,98.648648648648600,,not included,not included,not included,not included
2015-16,R4,East Midlands,Lincolnshire,BSU,50<71,A to F2,0.21404764088922,!,100,88.46,97.744360902255600,,not included,not included,not included,not included
2015-16,R4,East Midlands,Milton Keynes,BSU,50<71,A to F2,0.76486013986014,!,98.44,80,97.101449275362300,,not included,not included,not included,not included
2015-16,R4,East Midlands,North Derbyshire & Chesterfield,BSU,50<71,A to F2,0.20752628666298,!,100,92,98.181818181818100,,not included,not included,not included,not included
2015-16,R4,East Midlands,North Nottinghamshire,BSU,50<71,A to F2,0.20466639377814,!,100,91.67,98.437500000000000,,not included,not included,not included,not included
2015-16,R4,East Midlands,Northampton,BSU,50<71,A to F2,0.33435870001337,!,100,100,100.000000000000000,,not included,not included,not included,not included
2015-16,R4,East Midlands,Nottingham City,BSU,50<71,A to F2,0.49566294919455,!,99.38,97.67,99.019607843137200,,not included,not included,not included,not included
2015-16,R5,West Midlands,"City, Sandwell & Walsall",BSU,50<71,A to F2,0.39373655995396,!,99.49,97.5,99.159663865546200,,not included,not included,not included,not included
2015-16,R5,West Midlands,Dudley & Wolverhampton,BSU,50<71,A to F2,1.14080834419817,!,99.28,71.43,94.578313253012000,,not included,not included,not included,not included
2015-16,R5,West Midlands,Hereford & Worcester,BSU,50<71,A to F2,0.32993401319736,!,100,92.31,98.431372549019600,,not included,not included,not included,not included
2015-16,R5,West Midlands,North Staffordshire,BSU,50<71,A to F2,0.57051574623460,!,100,94.74,98.701298701298700,,not included,not included,not included,not included
2015-16,R5,West Midlands,Shropshire,BSU,50<71,A to F2,0.25998336106489,!,98.67,90.63,97.252747252747200,,not included,not included,not included,not included
2015-16,R5,West Midlands,South Birmingham,BSU,50<71,A to F2,0.84080717488789,!,100,95.83,98.901098901098900,,not included,not included,not included,not included
2015-16,R5,West Midlands,South Staffordshire,BSU,50<71,A to F2,0.32458499489938,!,99.32,96.97,98.895027624309300,,not included,not included,not included,not included
2015-16,R5,West Midlands,"Warwickshire, Solihull & Coventry",BSU,50<71,A to F2,0.39768208158164,!,99.6,90.28,97.523219814241400,,not included,not included,not included,not included
2015-16,R6,East of England,Bedfordshire & Hertfordshire,BSU,50<71,A to F2,0.66431806743835,,98.28,85.9,95.652173913043400,,not included,not included,not included,not included
2015-16,R6,East of England,Cambridge & Huntingdon,BSU,50<71,A to F2,0.43491767629699,!,98.98,93.33,97.656250000000000,,not included,not included,not included,not included
2015-16,R6,East of England,Colchester & Chelmsford,BSU,50<71,A to F2,0.11471397981034,!,100,95.45,99.004975124378100,,not included,not included,not included,not included
2015-16,R6,East of England,East Suffolk,BSU,50<71,A to F2,0.35893754486719,!,100,96.3,99.029126213592200,,not included,not included,not included,not included
2015-16,R6,East of England,Epping,BSU,50<71,A to F2,0.09829942003342,!,98.67,100,98.837209302325500,,not included,not included,not included,not included
2015-16,R6,East of England,James Paget,BSU,50<71,A to F2,0.42826552462527,!,100,100,100.000000000000000,,not included,not included,not included,not included
2015-16,R6,East of England,Kings Lynn,BSU,50<71,A to F2,0.69300069300069,!,100,100,100.000000000000000,,not included,not included,not included,not included
2015-16,R6,East of England,Norfolk & Norwich,BSU,50<71,A to F2,0.40118751504453,!,100,91.3,98.757763975155200,,not included,not included,not included,not included
2015-16,R6,East of England,Peterborough,BSU,50<71,A to F2,0.28232636928289,!,100,89.47,98.260869565217300,,not included,not included,not included,not included
2015-16,R6,East of England,South Essex (Southend),BSU,50<71,A to F2,0.34224808096612,!,98.45,96.3,98.076923076923000,,not included,not included,not included,not included
2015-16,R6,East of England,West Suffolk,BSU,50<71,A to F2,1.14329268292682,!,98.46,87.5,96.296296296296200,,not included,not included,not included,not included
2015-16,R7,London,Central & East London,BSU,50<71,A to F2,0.62875888463641,!,99.55,92,98.148148148148100,,not included,not included,not included,not included
2015-16,R7,London,North London,BSU,50<71,A to F2,0.20092425155716,!,99.66,96.58,98.771498771498700,,not included,not included,not included,not included
2015-16,R7,London,Outer North East London,BSU,50<71,A to F2,0.66009323816989,!,100,89.13,97.395833333333300,,not included,not included,not included,not included
2015-16,R7,London,South East London,BSU,50<71,A to F2,0.20671834625323,!,99.59,96.34,98.776758409785900,,not included,not included,not included,not included
2015-16,R7,London,South West London,BSU,50<71,A to F2,0.67693349128448,!,99.58,93.83,98.107255520504700,,not included,not included,not included,not included
2015-16,R7,London,West of London,BSU,50<71,A to F2,1.15576102418207,,99.46,90.16,97.154471544715400,,not included,not included,not included,not included
2015-16,R8,South East,Aylesbury & Wycombe,BSU,50<71,A to F2,0.74217857958438,!,98.58,78.57,93.989071038251300,,not included,not included,not included,not included
2015-16,R8,South East,Canterbury,BSU,50<71,A to F2,0.46763571178052,!,100,97.14,99.555555555555500,,not included,not included,not included,not included
2015-16,R8,South East,East Berkshire,BSU,50<71,A to F2,0.76555023923445,!,100,86.36,97.761194029850700,,not included,not included,not included,not included
2015-16,R8,South East,East Sussex/Brighton,BSU,50<71,A to F2,0.59992500937383,!,98.94,73.58,93.360995850622400,,not included,not included,not included,not included
2015-16,R8,South East,Guildford,BSU,50<71,A to F2,0.87978524216653,,98.54,82.24,94.666666666666600,,not included,not included,not included,not included
2015-16,R8,South East,Isle of Wight,BSU,50<71,A to F2,0.24931438544004,!,94.34,78.57,91.044776119402900,,not included,not included,not included,not included
2015-16,R8,South East,Maidstone,BSU,50<71,A to F2,0.97618117922686,!,98.11,85.71,95.522388059701400,,not included,not included,not included,not included
2015-16,R8,South East,Medway,BSU,50<71,A to F2,0.54335521847408,!,100,85.19,97.905759162303600,,not included,not included,not included,not included
2015-16,R8,South East,North & Mid Hampshire,BSU,50<71,A to F2,0.66413662239089,!,100,88.1,96.932515337423300,,not included,not included,not included,not included
2015-16,R8,South East,Oxford,BSU,50<71,A to F2,0.35402929592424,!,99.21,87.5,95.977011494252800,,not included,not included,not included,not included
2015-16,R8,South East,Portsmouth,BSU,50<71,A to F2,0.95279341706366,!,99.33,78.57,94.791666666666600,,not included,not included,not included,not included
2015-16,R8,South East,Southampton & Salisbury,BSU,50<71,A to F2,1.03831377842383,,99.56,94.34,98.586572438162500,,not included,not included,not included,not included
2015-16,R8,South East,West Berkshire,BSU,50<71,A to F2,0.66723280359093,!,99,89.29,96.875000000000000,,not included,not included,not included,not included
2015-16,R8,South East,Worthing,BSU,50<71,A to F2,0.41477794566409,!,98.16,74,93.632958801498100,,not included,not included,not included,not included
2016-17,R1,North East,Gateshead,BSU,50<71,A to F2,0.09460737937559,!,99.47,100,99.549549549549500,,not included,not included,not included,not included
2016-17,R1,North East,Newcastle,BSU,50<71,A to F2,0.22928548909461,!,99.14,96.61,98.630136986301300,,not included,not included,not included,not included
2016-17,R1,North East,North Cumbria,BSU,50<71,A to F2,0.00000000000000,!,100,100,100.000000000000000,,not included,not included,not included,not included
2016-17,R1,North East,North Tees,BSU,50<71,A to F2,0.20108008732621,!,100,95.16,98.951048951048900,,not included,not included,not included,not included
2016-17,R10,South West,Avon,BSU,50<71,A to F2,0.64977257959714,,100,89.23,97.859327217125300,,not included,not included,not included,not included
2016-17,R10,South West,Cornwall,BSU,50<71,A to F2,0.17975912277548,!,100,93.94,98.561151079136600,,not included,not included,not included,not included
2016-17,R10,South West,Dorset,BSU,50<71,A to F2,0.37277499922339,!,100,92.19,98.207885304659500,,not included,not included,not included,not included
2016-17,R10,South West,Gloucestershire,BSU,50<71,A to F2,0.73456336689280,!,100,90.24,98.019801980198000,,not included,not included,not included,not included
2016-17,R10,South West,North & East Devon,BSU,50<71,A to F2,0.21944261575598,!,98.35,76.74,92.682926829268300,,not included,not included,not included,not included
