CollectionYearRange,Parent_Org_Code,Parent_Org_Name,Org_Name,Org_Type,Age_Band,Table_Code,Total_with_cancer,Invasive_total,Non_or_micro_invasive,Cancer_non_microinvasive,Cancer_microinvasive,Small_invasive,Invasive_not_known,Invasive_lessthan10mm,Invasive_10mmto15mm,Invasive_15mmto20mm,Invasive_20mmto50mm,Invasive_50mmplus,Invasive_unknown,Rate_with_cancer,Rate_non_or_micro_invasive,Rate_small_invasive,Percent_small_invasive
2022-23,E92000001,England,England,National,65-70,C2,600.0,487.0,113.0,105.0,8.0,217.0,0.0,110.0,107.0,78.0,118.0,14.0,60.0,14.138605462214578,2.6627706953837453,5.113462308834271,44.558521560574945
2022-23,E92000001,England,England,National,65-70,D,4.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,36.36363636363636,18.18181818181818,18.18181818181818,100.0
2022-23,E92000001,England,England,National,65-70,E,32.0,25.0,7.0,7.0,0.0,10.0,0.0,4.0,6.0,2.0,10.0,0.0,3.0,17.410228509249183,3.808487486398259,5.4406964091403704,40.0
2022-23,E92000001,England,England,National,65-70,F1,135.0,113.0,22.0,20.0,2.0,52.0,0.0,24.0,28.0,17.0,33.0,2.0,9.0,12.02458359312372,1.959561770731273,4.631691458092099,46.017699115044245
2022-23,E92000001,England,England,National,65-70,F2,53.0,42.0,11.0,11.0,0.0,15.0,0.0,9.0,6.0,9.0,13.0,1.0,4.0,14.552443712246019,3.020318506315211,4.118616144975288,35.714285714285715
2022-23,E92000001,England,England,National,Over 70,A,11.0,10.0,1.0,1.0,0.0,5.0,0.0,2.0,3.0,2.0,0.0,0.0,3.0,14.120667522464698,1.2836970474967906,6.418485237483954,50.0
2022-23,E92000001,England,England,National,Over 70,A to F2,2117.0,1783.0,334.0,323.0,11.0,807.0,0.0,403.0,404.0,335.0,441.0,65.0,135.0,17.265565106757794,2.7239956285579137,6.581630156425857,45.26079641054403
2022-23,E92000001,England,England,National,Over 70,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,z
2022-23,E92000001,England,England,National,Over 70,C1,100.0,76.0,24.0,24.0,0.0,33.0,0.0,16.0,17.0,24.0,14.0,0.0,5.0,13.676148796498905,3.282275711159737,4.51312910284464,43.42105263157895
2022-23,E92000001,England,England,National,Over 70,C2,11.0,11.0,0.0,0.0,0.0,4.0,0.0,1.0,3.0,1.0,5.0,1.0,0.0,13.784461152882205,0.0,5.012531328320802,36.36363636363637
2022-23,E92000001,England,England,National,Over 70,D,4.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,97.5609756097561,73.17073170731707,24.390243902439025,100.0
2022-23,E92000001,England,England,National,Over 70,E,55.0,46.0,9.0,8.0,1.0,12.0,0.0,5.0,7.0,12.0,15.0,1.0,6.0,22.21324717285945,3.634894991922456,4.846526655896607,26.08695652173913
2022-23,E92000001,England,England,National,Over 70,F1,1443.0,1220.0,223.0,215.0,8.0,592.0,0.0,305.0,287.0,217.0,286.0,41.0,84.0,15.969102056174053,2.467851530510613,6.551426484584228,48.52459016393443
2022-23,E92000001,England,England,National,Over 70,F2,493.0,419.0,74.0,73.0,1.0,160.0,0.0,74.0,86.0,79.0,121.0,22.0,37.0,23.714464380201065,3.5595747751214586,7.696377892154505,38.18615751789976
2023-24,E92000001,England,England,National,45 and over,A,1924.0,1389.0,535.0,518.0,17.0,584.0,0.0,271.0,313.0,267.0,412.0,47.0,79.0,7.711670113670979,2.144357334102897,2.340756417039424,42.04463642908568
2023-24,E92000001,England,England,National,45 and over,A to F2,16677.0,13191.0,3482.0,3323.0,159.0,6161.0,4.0,3008.0,3153.0,2445.0,3411.0,409.0,765.0,8.546509214517535,1.7844303582748728,3.1573450423123184,46.70608748389053
2023-24,E92000001,England,England,National,45 and over,B,815.0,624.0,190.0,182.0,8.0,240.0,1.0,117.0,123.0,105.0,203.0,30.0,46.0,11.214001678660374,2.614307139810394,3.3022827029183923,38.46153846153847
2023-24,E92000001,England,England,National,45 and over,C1,9110.0,7237.0,1870.0,1779.0,91.0,3669.0,3.0,1806.0,1863.0,1339.0,1694.0,189.0,346.0,7.221407072539867,1.48233054068601,2.908380082233674,50.6978029570264
2023-24,E92000001,England,England,National,45 and over,C2,2358.0,1896.0,462.0,443.0,19.0,843.0,0.0,428.0,415.0,361.0,487.0,61.0,144.0,11.90975256201102,2.333462970165009,4.257812302703686,44.462025316455694
2023-24,E92000001,England,England,National,45 and over,D,19.0,12.0,7.0,7.0,0.0,9.0,0.0,6.0,3.0,2.0,1.0,0.0,0.0,36.60886319845857,13.48747591522158,17.341040462427745,75.0
2023-24,E92000001,England,England,National,45 and over,E,402.0,325.0,77.0,75.0,2.0,124.0,0.0,54.0,70.0,45.0,116.0,18.0,22.0,11.66942436645476,2.2351882492960606,3.599523933931319,38.15384615384615
2023-24,E92000001,England,England,National,45 and over,F1,1183.0,979.0,204.0,188.0,16.0,424.0,0.0,212.0,212.0,181.0,276.0,31.0,67.0,12.94169128104146,2.231703314735806,4.638442183568538,43.30949948927477
2023-24,E92000001,England,England,National,45 and over,F2,866.0,729.0,137.0,131.0,6.0,268.0,0.0,114.0,154.0,145.0,222.0,33.0,61.0,20.018492834026816,3.1668978270920016,6.195099398982895,36.762688614540465
2023-24,E92000001,England,England,National,45-49,A,190.0,144.0,46.0,46.0,0.0,47.0,0.0,24.0,23.0,33.0,48.0,7.0,9.0,6.575076997612209,1.5918607467903243,1.6264664151988095,32.63888888888889
2023-24,E92000001,England,England,National,45-49,A to F2,192.0,145.0,47.0,47.0,0.0,47.0,0.0,24.0,23.0,34.0,48.0,7.0,9.0,6.584813773235476,1.6119075382399342,1.6119075382399342,32.41379310344827
2023-24,E92000001,England,England,National,45-49,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,z
2023-24,E92000001,England,England,National,45-49,C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,z
2023-24,E92000001,England,England,National,45-49,C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,z
2023-24,E92000001,England,England,National,45-49,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,z
2023-24,E92000001,England,England,National,45-49,E,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.416666666666666,5.208333333333333,0.0,0.0
2023-24,E92000001,England,England,National,45-49,F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,z
2023-24,E92000001,England,England,National,45-49,F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,z,z,z,z
2023-24,E92000001,England,England,National,45-74,A,1924.0,1389.0,535.0,518.0,17.0,584.0,0.0,271.0,313.0,267.0,412.0,47.0,79.0,7.711701023283405,2.1443659290315082,2.3407657991671043,42.04463642908568
2023-24,E92000001,England,England,National,45-74,A to F2,15783.0,12427.0,3352.0,3199.0,153.0,5880.0,4.0,2883.0,2997.0,2288.0,3186.0,373.0,700.0,8.27316162884258,1.7570574529481295,3.082189088107101,47.31632735173413
2023-24,E92000001,England,England,National,45-74,B,815.0,624.0,190.0,182.0,8.0,240.0,1.0,117.0,123.0,105.0,203.0,30.0,46.0,11.214001678660374,2.614307139810394,3.3022827029183923,38.46153846153847
2023-24,E92000001,England,England,National,45-74,C1,9110.0,7237.0,1870.0,1779.0,91.0,3669.0,3.0,1806.0,1863.0,1339.0,1694.0,189.0,346.0,7.221412796882506,1.4823317157157283,2.908382387679683,50.6978029570264
2023-24,E92000001,England,England,National,45-74,C2,2358.0,1896.0,462.0,443.0,19.0,843.0,0.0,428.0,415.0,361.0,487.0,61.0,144.0,11.909812715922177,2.333474756045821,4.257833808109583,44.462025316455694
2023-24,E92000001,England,England,National,45-74,D,16.0,9.0,7.0,7.0,0.0,7.0,0.0,4.0,3.0,1.0,1.0,0.0,0.0,32.06412825651302,14.02805611222445,14.02805611222445,77.77777777777779
2023-24,E92000001,England,England,National,45-74,E,367.0,294.0,73.0,71.0,2.0,112.0,0.0,49.0,63.0,37.0,110.0,16.0,19.0,11.147899517025607,2.217429604204004,3.4020837763129914,38.095238095238095
2023-24,E92000001,England,England,National,45-74,F1,825.0,675.0,150.0,138.0,12.0,310.0,0.0,153.0,157.0,119.0,187.0,18.0,41.0,11.79903033423435,2.1452782425880637,4.433575034681998,45.925925925925924
2023-24,E92000001,England,England,National,45-74,F2,368.0,303.0,65.0,61.0,4.0,115.0,0.0,55.0,60.0,59.0,92.0,12.0,25.0,16.20288834096513,2.861923212398732,5.063402606551603,37.95379537953795
2023-24,E92000001,England,England,National,50-52,A,1561.0,1126.0,435.0,419.0,16.0,489.0,0.0,224.0,265.0,214.0,333.0,36.0,54.0,7.652598500855463,2.1325306520641427,2.3972585950790015,43.42806394316163
2023-24,E92000001,England,England,National,50-52,A to F2,2110.0,1556.0,554.0,533.0,21.0,670.0,0.0,302.0,368.0,284.0,464.0,61.0,77.0,7.313387311446318,1.9201974267968056,2.3222604259094943,43.05912596401028
2023-24,E92000001,England,England,National,50-52,B,107.0,79.0,28.0,26.0,2.0,27.0,0.0,13.0,14.0,12.0,34.0,4.0,2.0,8.779847378353985,2.2975301550832854,2.215475506687454,34.177215189873415
2023-24,E92000001,England,England,National,50-52,C1,262.0,210.0,52.0,51.0,1.0,94.0,0.0,40.0,54.0,34.0,50.0,16.0,16.0,5.044767497833831,1.0012515644555695,1.8099547511312217,44.761904761904766
2023-24,E92000001,England,England,National,50-52,C2,22.0,19.0,3.0,3.0,0.0,6.0,0.0,5.0,1.0,5.0,6.0,0.0,2.0,6.838669567920423,0.9325458501709667,1.8650917003419334,31.57894736842105
2023-24,E92000001,England,England,National,50-52,D,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.615384615384617,9.615384615384617,0.0,z
2023-24,E92000001,England,England,National,50-52,E,144.0,111.0,33.0,32.0,1.0,47.0,0.0,17.0,30.0,18.0,39.0,4.0,3.0,9.893507385778083,2.2672621092408107,3.2291308828581244,42.34234234234234
2023-24,E92000001,England,England,National,50-52,F1,13.0,11.0,2.0,1.0,1.0,7.0,0.0,3.0,4.0,1.0,2.0,1.0,0.0,5.649717514124294,0.869187309865276,3.042155584528466,63.63636363636363
2023-24,E92000001,England,England,National,50-52,F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,z
2023-24,E92000001,England,England,National,50<71,A,1724.0,1238.0,486.0,469.0,17.0,532.0,0.0,244.0,288.0,234.0,364.0,39.0,69.0,7.838287579678648,2.2096332736217073,2.418775517627054,42.972536348949916
2023-24,E92000001,England,England,National,50<71,A to F2,14970.0,11769.0,3197.0,3049.0,148.0,5602.0,4.0,2741.0,2861.0,2158.0,2996.0,354.0,659.0,8.14059464950308,1.7385090911463827,3.0463334152649475,47.599626136460195
2023-24,E92000001,England,England,National,50<71,B,814.0,623.0,190.0,182.0,8.0,239.0,1.0,117.0,122.0,105.0,203.0,30.0,46.0,11.211812346767307,2.6170077959284868,3.291920332773202,38.362760834670944
2023-24,E92000001,England,England,National,50<71,C1,9058.0,7193.0,1862.0,1771.0,91.0,3649.0,3.0,1794.0,1855.0,1329.0,1683.0,189.0,343.0,7.205736587290602,1.4812410604476818,2.9028188128751826,50.72987626859447
2023-24,E92000001,England,England,National,50<71,C2,2344.0,1883.0,461.0,442.0,19.0,840.0,0.0,426.0,414.0,361.0,481.0,61.0,140.0,11.888338878519841,2.338107603667938,4.2603262192647895,44.60966542750929
2023-24,E92000001,England,England,National,50<71,D,15.0,9.0,6.0,6.0,0.0,7.0,0.0,4.0,3.0,1.0,1.0,0.0,0.0,31.712473572938688,12.684989429175475,14.799154334038054,77.77777777777779
2023-24,E92000001,England,England,National,50<71,E,347.0,276.0,71.0,69.0,2.0,106.0,0.0,45.0,61.0,32.0,103.0,16.0,19.0,10.930855252795716,2.23657268861238,3.339108521026933,38.405797101449274
2023-24,E92000001,England,England,National,50<71,F1,420.0,341.0,79.0,70.0,9.0,149.0,0.0,68.0,81.0,58.0,99.0,12.0,23.0,9.760632117127585,1.8359284220311411,3.462700441552405,43.6950146627566
2023-24,E92000001,England,England,National,50<71,F2,248.0,206.0,42.0,40.0,2.0,80.0,0.0,43.0,37.0,38.0,62.0,7.0,19.0,14.66240983800402,2.4831500532103585,4.729809625162587,38.83495145631068
2023-24,E92000001,England,England,National,53-54,A,33.0,23.0,10.0,10.0,0.0,6.0,0.0,2.0,4.0,7.0,6.0,1.0,3.0,8.58704137392662,2.602133749674733,1.56128024980484,26.08695652173913
2023-24,E92000001,England,England,National,53-54,A to F2,1230.0,941.0,289.0,272.0,17.0,399.0,0.0,196.0,203.0,183.0,268.0,39.0,52.0,6.018378071574663,1.414074197304941,1.9523031305351954,42.40170031880977
2023-24,E92000001,England,England,National,53-54,B,212.0,159.0,53.0,50.0,3.0,68.0,0.0,33.0,35.0,34.0,42.0,4.0,11.0,8.50074181001644,2.12518545250411,2.7266530334014996,42.76729559748428
2023-24,E92000001,England,England,National,53-54,C1,804.0,615.0,189.0,177.0,12.0,264.0,0.0,126.0,138.0,124.0,172.0,24.0,31.0,5.332307549459806,1.2534902075222678,1.7509069565390407,42.926829268292686
2023-24,E92000001,England,England,National,53-54,C2,89.0,69.0,20.0,20.0,0.0,30.0,0.0,17.0,13.0,11.0,16.0,6.0,6.0,7.2807591623036645,1.6361256544502618,2.4541884816753927,43.47826086956522
2023-24,E92000001,England,England,National,53-54,D,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.888888888888888,13.888888888888888,0.0,z
2023-24,E92000001,England,England,National,53-54,E,45.0,35.0,10.0,9.0,1.0,13.0,0.0,8.0,5.0,1.0,18.0,3.0,0.0,7.681802663024923,1.707067258449983,2.2191874359849777,37.142857142857146
2023-24,E92000001,England,England,National,53-54,F1,39.0,33.0,6.0,5.0,1.0,15.0,0.0,8.0,7.0,5.0,11.0,1.0,1.0,6.854130052724078,1.0544815465729351,2.6362038664323375,45.45454545454545
2023-24,E92000001,England,England,National,53-54,F2,7.0,7.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,3.0,0.0,0.0,7.223942208462332,0.0,3.0959752321981426,42.857142857142854
2023-24,E92000001,England,England,National,55-59,A,44.0,26.0,18.0,17.0,1.0,13.0,0.0,8.0,5.0,1.0,8.0,0.0,4.0,8.344395979518302,3.4136165370756686,2.4653897212213165,50.0
2023-24,E92000001,England,England,National,55-59,A to F2,3297.0,2579.0,717.0,678.0,39.0,1228.0,1.0,607.0,621.0,465.0,654.0,87.0,145.0,6.924564878153281,1.5058880854218692,2.579122132354331,47.615354788677784
2023-24,E92000001,England,England,National,55-59,B,238.0,179.0,58.0,56.0,2.0,71.0,1.0,37.0,34.0,24.0,60.0,10.0,14.0,10.658784540283936,2.5975189215817998,3.1797214384880648,39.66480446927375
2023-24,E92000001,England,England,National,55-59,C1,2223.0,1749.0,474.0,450.0,24.0,869.0,0.0,428.0,441.0,327.0,424.0,47.0,82.0,6.163084702907712,1.3141260230221572,2.409231042207288,49.685534591194966
2023-24,E92000001,England,England,National,55-59,C2,523.0,404.0,119.0,111.0,8.0,186.0,0.0,87.0,99.0,76.0,99.0,17.0,26.0,8.724082136482677,1.9850206008440507,3.1026372416554073,46.03960396039604
2023-24,E92000001,England,England,National,55-59,D,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,17.241379310344826,0.0,8.620689655172413,50.0
2023-24,E92000001,England,England,National,55-59,E,77.0,64.0,13.0,13.0,0.0,24.0,0.0,9.0,15.0,6.0,20.0,6.0,8.0,12.318029115341545,2.079667253239482,3.839385698288274,37.5
2023-24,E92000001,England,England,National,55-59,F1,122.0,97.0,25.0,21.0,4.0,39.0,0.0,20.0,19.0,20.0,27.0,5.0,6.0,7.8949071377726,1.6178088397075003,2.5237817899437003,40.20618556701031
2023-24,E92000001,England,England,National,55-59,F2,68.0,58.0,10.0,10.0,0.0,25.0,0.0,17.0,8.0,10.0,16.0,2.0,5.0,11.213720316622691,1.6490765171503958,4.12269129287599,43.103448275862064
2023-24,E92000001,England,England,National,60-64,A,45.0,32.0,13.0,13.0,0.0,11.0,0.0,4.0,7.0,5.0,12.0,0.0,4.0,11.987213638785295,3.462972828982419,2.930207778369739,34.375
2023-24,E92000001,England,England,National,60-64,A to F2,3772.0,2994.0,776.0,748.0,28.0,1469.0,2.0,719.0,750.0,548.0,729.0,71.0,177.0,8.549081291065393,1.758771760834238,3.3294274699297626,49.06479625918504
2023-24,E92000001,England,England,National,60-64,B,148.0,117.0,31.0,31.0,0.0,47.0,0.0,21.0,26.0,20.0,38.0,3.0,9.0,17.183327528155115,3.5992104957622195,5.456867525833043,40.17094017094017
2023-24,E92000001,England,England,National,60-64,C1,2547.0,2004.0,541.0,520.0,21.0,1047.0,2.0,515.0,532.0,373.0,448.0,41.0,95.0,7.336611332428859,1.558345791458191,3.015874387535538,52.24550898203593
2023-24,E92000001,England,England,National,60-64,C2,769.0,626.0,143.0,138.0,5.0,279.0,0.0,141.0,138.0,114.0,164.0,22.0,47.0,12.457072506965593,2.316464718460442,4.519536059094149,44.56869009584665
2023-24,E92000001,England,England,National,60-64,D,6.0,6.0,0.0,0.0,0.0,5.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,69.76744186046511,0.0,58.13953488372093,83.33333333333334
2023-24,E92000001,England,England,National,60-64,E,51.0,40.0,11.0,11.0,0.0,12.0,0.0,5.0,7.0,5.0,17.0,1.0,5.0,16.073116924046644,3.4667507091080996,3.781909864481563,30.0
2023-24,E92000001,England,England,National,60-64,F1,118.0,99.0,19.0,19.0,0.0,45.0,0.0,19.0,26.0,14.0,28.0,3.0,9.0,10.527254884467839,1.6950664644482112,4.014631100008922,45.45454545454545
2023-24,E92000001,England,England,National,60-64,F2,88.0,70.0,18.0,16.0,2.0,23.0,0.0,11.0,12.0,17.0,21.0,1.0,8.0,16.037907782030253,3.2804811372334606,4.191725897576089,32.857142857142854
2023-24,E92000001,England,England,National,65-70,A,41.0,31.0,10.0,10.0,0.0,13.0,0.0,6.0,7.0,7.0,5.0,2.0,4.0,13.255738764953119,3.2331070158422244,4.203039120594891,41.935483870967744
2023-24,E92000001,England,England,National,65-70,A to F2,4561.0,3699.0,861.0,818.0,43.0,1836.0,1.0,917.0,919.0,678.0,881.0,96.0,208.0,10.639191225524728,2.0084068505101493,4.282735165547774,49.63503649635037
2023-24,E92000001,England,England,National,65-70,B,109.0,89.0,20.0,19.0,1.0,26.0,0.0,13.0,13.0,15.0,29.0,9.0,10.0,24.04058226731363,4.411116012351125,5.734450816056462,29.213483146067414
2023-24,E92000001,England,England,National,65-70,C1,3222.0,2615.0,606.0,573.0,33.0,1375.0,1.0,685.0,690.0,471.0,589.0,61.0,119.0,9.29921121215882,1.7490136544283812,3.9684715756419546,52.58126195028681
2023-24,E92000001,England,England,National,65-70,C2,941.0,765.0,176.0,170.0,6.0,339.0,0.0,176.0,163.0,155.0,196.0,16.0,59.0,15.671318655697299,2.9310861672717583,5.645671651733671,44.31372549019608
2023-24,E92000001,England,England,National,65-70,D,5.0,1.0,4.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,52.63157894736842,42.10526315789473,10.526315789473683,100.0
2023-24,E92000001,England,England,National,65-70,E,30.0,26.0,4.0,4.0,0.0,10.0,0.0,6.0,4.0,2.0,9.0,2.0,3.0,15.723270440251572,2.0964360587002098,5.241090146750524,38.46153846153847
2023-24,E92000001,England,England,National,65-70,F1,128.0,101.0,27.0,24.0,3.0,43.0,0.0,18.0,25.0,18.0,31.0,2.0,7.0,15.279933150292466,3.2231108988898174,5.133102542676376,42.57425742574257
2023-24,E92000001,England,England,National,65-70,F2,85.0,71.0,14.0,14.0,0.0,29.0,0.0,13.0,16.0,10.0,22.0,4.0,6.0,20.41306436119116,3.3621517771373677,6.964457252641691,40.845070422535215
2023-24,E92000001,England,England,National,Over 70,A,10.0,7.0,3.0,3.0,0.0,5.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0,15.408320493066256,4.622496147919877,7.704160246533128,71.42857142857143
2023-24,E92000001,England,England,National,Over 70,A to F2,1515.0,1277.0,238.0,227.0,11.0,512.0,0.0,243.0,269.0,253.0,367.0,48.0,97.0,18.201915105787368,2.8594427690939894,6.1514062931769855,40.09397024275646
2023-24,E92000001,England,England,National,Over 70,B,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.873015873015872,0.0,15.873015873015872,100.0
2023-24,E92000001,England,England,National,Over 70,C1,52.0,44.0,8.0,8.0,0.0,20.0,0.0,12.0,8.0,10.0,11.0,0.0,3.0,11.701170117011701,1.8001800180018002,4.5004500450045,45.45454545454545
2023-24,E92000001,England,England,National,Over 70,C2,14.0,13.0,1.0,1.0,0.0,3.0,0.0,2.0,1.0,0.0,6.0,0.0,4.0,17.61006289308176,1.2578616352201257,3.7735849056603774,23.076923076923077
2023-24,E92000001,England,England,National,Over 70,D,4.0,3.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,88.88888888888889,22.22222222222222,44.44444444444444,66.66666666666666
2023-24,E92000001,England,England,National,Over 70,E,53.0,48.0,5.0,5.0,0.0,18.0,0.0,9.0,9.0,12.0,13.0,2.0,3.0,21.09872611464968,1.9904458598726114,7.165605095541402,37.5
2023-24,E92000001,England,England,National,Over 70,F1,763.0,638.0,125.0,118.0,7.0,275.0,0.0,144.0,131.0,123.0,177.0,19.0,44.0,15.771305731825795,2.5837656834576985,5.6842845036069365,43.103448275862064
2023-24,E92000001,England,England,National,Over 70,F2,618.0,523.0,95.0,91.0,4.0,188.0,0.0,71.0,117.0,107.0,160.0,26.0,42.0,23.45707128216807,3.6058604721779397,7.135808092310028,35.94646271510516
2024-25,E92000001,England,England,National,45 and over,A,2137.0,1507.0,630.0,612.0,18.0,666.0,0.0,309.0,357.0,245.0,429.0,78.0,89.0,8.102093198715496,2.3885440875951156,2.525032321171979,44.19376244193762
2024-25,E92000001,England,England,National,45 and over,A to F2,19291.0,15331.0,3958.0,3798.0,160.0,7357.0,2.0,3637.0,3720.0,2768.0,3840.0,538.0,828.0,8.987347551459099,1.8439646264410923,3.427500696494976,47.98773726436632
2024-25,E92000001,England,England,National,45 and over,B,965.0,740.0,225.0,218.0,7.0,288.0,0.0,116.0,172.0,130.0,222.0,39.0,61.0,12.181574894594663,2.8402635764598956,3.6355373778686664,38.91891891891892
2024-25,E92000001,England,England,National,45 and over,C1,10948.0,8764.0,2183.0,2084.0,99.0,4500.0,1.0,2266.0,2234.0,1618.0,2019.0,245.0,382.0,7.859646301558288,1.5671910738309962,3.230581691360276,51.34641716111364
2024-25,E92000001,England,England,National,45 and over,C2,2675.0,2188.0,487.0,465.0,22.0,978.0,0.0,469.0,509.0,404.0,595.0,76.0,135.0,11.398548655823488,2.0751750263125377,4.167394611362755,44.69835466179159
2024-25,E92000001,England,England,National,45 and over,D,20.0,13.0,7.0,7.0,0.0,6.0,0.0,5.0,1.0,2.0,4.0,0.0,1.0,38.684719535783366,13.539651837524179,11.60541586073501,46.15384615384615
2024-25,E92000001,England,England,National,45 and over,E,328.0,265.0,63.0,61.0,2.0,93.0,0.0,44.0,49.0,43.0,94.0,21.0,14.0,12.495714122442761,2.4000914320545546,3.542992113985295,35.094339622641506
2024-25,E92000001,England,England,National,45 and over,F1,1421.0,1191.0,229.0,222.0,7.0,574.0,1.0,299.0,275.0,210.0,276.0,45.0,86.0,12.793272953166358,2.061688603993734,5.167726020490845,48.19479429051218
2024-25,E92000001,England,England,National,45 and over,F2,797.0,663.0,134.0,129.0,5.0,252.0,0.0,129.0,123.0,116.0,201.0,34.0,60.0,20.95824129588724,3.5237193646786578,6.626696118649416,38.009049773755656
2024-25,E92000001,England,England,National,45-49,A,161.0,119.0,42.0,40.0,2.0,47.0,0.0,24.0,23.0,23.0,38.0,8.0,3.0,6.824057983300131,1.7801890391217734,1.992116305683889,39.49579831932773
2024-25,E92000001,England,England,National,45-49,A to F2,164.0,122.0,42.0,40.0,2.0,48.0,0.0,24.0,24.0,24.0,38.0,9.0,3.0,6.907880881176024,1.7690914451792257,2.021818794490544,39.34426229508197
2024-25,E92000001,England,England,National,45-49,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,z
2024-25,E92000001,England,England,National,45-49,C1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,41.666666666666664,0.0,0.0,0.0
2024-25,E92000001,England,England,National,45-49,C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,z
2024-25,E92000001,England,England,National,45-49,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,z,z,z,z
2024-25,E92000001,England,England,National,45-49,E,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,20.0,0.0,10.0,50.0
2024-25,E92000001,England,England,National,45-49,F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,z,z,z,z
2024-25,E92000001,England,England,National,45-49,F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,z,z,z,z
2024-25,E92000001,England,England,National,45-74,A,2137.0,1507.0,630.0,612.0,18.0,666.0,0.0,309.0,357.0,245.0,429.0,78.0,89.0,8.102123916620538,2.3885531434117637,2.5250418944638646,44.19376244193762
2024-25,E92000001,England,England,National,45-74,A to F2,18126.0,14343.0,3782.0,3628.0,154.0,6918.0,1.0,3418.0,3500.0,2602.0,3580.0,510.0,733.0,8.709883887435586,1.8173221263533812,3.3242291036786598,48.23258732482744
2024-25,E92000001,England,England,National,45-74,B,965.0,740.0,225.0,218.0,7.0,288.0,0.0,116.0,172.0,130.0,222.0,39.0,61.0,12.181574894594663,2.8402635764598956,3.6355373778686664,38.91891891891892
2024-25,E92000001,England,England,National,45-74,C1,10948.0,8764.0,2183.0,2084.0,99.0,4500.0,1.0,2266.0,2234.0,1618.0,2019.0,245.0,382.0,7.859646301558288,1.5671910738309962,3.230581691360276,51.34641716111364
2024-25,E92000001,England,England,National,45-74,C2,2675.0,2188.0,487.0,465.0,22.0,978.0,0.0,469.0,509.0,404.0,595.0,76.0,135.0,11.398645798267406,2.0751927116845708,4.167430127366551,44.69835466179159
2024-25,E92000001,England,England,National,45-74,D,18.0,11.0,7.0,7.0,0.0,6.0,0.0,5.0,1.0,2.0,3.0,0.0,0.0,36.0,14.0,12.0,54.54545454545454
2024-25,E92000001,England,England,National,45-74,E,284.0,224.0,60.0,58.0,2.0,80.0,0.0,37.0,43.0,35.0,78.0,20.0,11.0,11.508225950239078,2.4313153415998054,3.2417537887997407,35.714285714285715
